Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
Map3k8,43.225636792415294,-0.9604277530833785,0.17501232337026926,-5.48777214420167,4.070346311814789e-08,7.874375099489155e-08,7.103783901235115
Map3k9,1104.9783134566194,-0.7757230261260019,0.06756655798669144,-11.480872331528207,1.6461124939386345e-30,6.392945770179991e-30,29.194298979566053
Map4,4236.764545713958,0.1783879794939711,0.021825590897797047,8.17334020092792,2.9996658754165925e-16,7.932506539027557e-16,15.100589561224094
Map4k1,182.55322202222158,-0.7300362414689499,0.0833408121884087,-8.759648751905079,1.9585972136242273e-18,5.517841115624116e-18,17.25823080904008
Map4k2,231.26619920887637,-0.06851631344283439,0.07171800256699509,-0.955357246304094,0.3393970669105967,0.3790259474570642,0.42133105796941817
Map4k3,5731.694463563497,0.4292299749177084,0.027074641996570333,15.853578967806145,1.3279755182396354e-56,8.52529527280143e-56,55.069290570326366
Map4k4,20471.575641309617,0.5495881259306239,0.029720686996518343,18.491770597193995,2.4052567184775355e-76,2.074266668940377e-75,74.6831354112042
Map4k5,3914.804461686205,0.16477839849798503,0.03838103793659457,4.293224137663987,1.7609707393847092e-05,2.9301692343733352e-05,4.533107295880706
Map6,695.5953119653221,2.5053461101812124,0.0829995604490243,30.185052747597577,3.721330124658403e-200,1.001147444108707e-198,197.99950195703892
Map6d1,30.00006792896013,0.7539091191230274,0.21204525518957196,3.5554161230772188,0.00037738132731205315,0.0005749426188894888,3.240375497124599
Map7,1077.8179697928526,0.09684046293132173,0.06817031823570517,1.4205663907345554,0.15544285500444083,0.18384300481782362,0.7355528902814684
Map7d1,1729.1779527332346,0.47886067366050494,0.03312538288108957,14.456004188071566,2.297543099231032e-47,1.2714709992642892e-46,45.895693541114014
Map7d2,558.3445793771336,0.24767384949759627,0.07352517625028315,3.368558392223404,0.000755623893824066,0.0011250287458115264,2.9488363806745475
Map7d3,289.7216567415912,-1.6992846285094887,0.0816496701709431,-20.811898259378616,3.3770500718554734e-96,3.650553500376916e-95,94.43764128241064
Map9,457.53780162136945,-0.006571016248555746,0.052481460043862685,-0.12520642990998831,0.9003601269732389,0.9119333323114699,0.040036909991272754
Mapk1,9669.432665701233,0.051309394707923735,0.018457194368295272,2.7799130075836507,0.005437346220464976,0.007556304868422366,2.1216905282511926
Mapk10,888.1175389547678,2.8304465644784833,0.10002175969042702,28.29830802056347,3.625599666352178e-176,8.144744373485508e-175,174.08912254167183
Mapk11,316.1088836696207,1.4941649748680126,0.07214977609230654,20.70921152903395,2.8610095131395073e-95,3.0649724411638766e-94,93.51357342610618
Mapk12,799.5511760972582,0.7318707511597097,0.04663456042920006,15.693741817741063,1.6691939298510828e-55,1.0532885111007463e-54,53.97745265292005
Mapk13,59.361090200289645,-1.993302900574304,0.16514697915992269,-12.069872005615421,1.5237111201262986e-33,6.356508389605089e-33,32.19678137547181
Mapk14,4327.186623108536,-0.26363415031459536,0.022480746860034408,-11.727108176431459,9.256737858224656e-32,3.7034108704438493e-31,30.4313981030011
Mapk1ip1,612.3089069553087,0.19386629910206038,0.05572177260126607,3.4791839895210996,0.00050294315262424,0.0007587896353567964,3.119878609963255
Mapk1ip1l,8724.295775394627,-0.14342574152757573,0.0206458670131343,-6.946946884639546,3.732761579355441e-12,8.560150390949108e-12,11.067518605254438
Mapk3,658.5835829341885,-0.19234581887804822,0.04573347272540551,-4.205799547148707,2.6016075044319195e-05,4.278952457225756e-05,4.368662538867601
Mapk4,5687.522691622343,0.05789338786180067,0.04780327048871426,1.2110758797448504,0.22586632466088652,0.2599246020988169,0.5851526121877445
Mapk6,3456.206199060589,0.4584161719762599,0.025211206336628624,18.18303201581594,7.033524789328326e-74,5.879451012641012e-73,72.23066322380677
Mapk7,755.084237346742,0.05122389084778831,0.04264635059814635,1.2011318701210223,0.22970005214804845,0.2640446446088932,0.5783226365087272
Mapk8,5439.777552468881,0.3455333663051474,0.027858593019737993,12.403116196870918,2.513548455808255e-35,1.0926298706107966e-34,33.96152693079918
Mapk8ip1,828.9760230768475,0.36862777280976256,0.04239586696162005,8.694898800948506,3.471390432160287e-18,9.70401470888243e-18,17.013048553858134
Mapk8ip2,502.6502142314558,0.5988634771492771,0.055665879567139205,10.75817865101694,5.4231395619977074e-27,1.924631811177193e-26,25.715652340268733
Mapk8ip3,2343.9575533477732,0.1150659125113176,0.03189544577610814,3.6075969377894643,0.0003090460889503005,0.0004732020555114929,3.324953377536584
Mapk9,1455.4152530477406,0.017648950325164003,0.034557185129705396,0.5107172432859106,0.6095490647345994,0.6449478653040137,0.19047539036611078
Mapkap1,4276.914517444357,0.1052906777422043,0.025666332106613177,4.102287670277404,4.0908521019568434e-05,6.641110351252465e-05,4.17775930329649
Mapkapk2,4621.649803266674,0.7382830648005517,0.02307344233662419,31.99709232933502,1.1968478531744346e-224,3.730656470848744e-223,222.42821474015338
Mapkapk3,690.6321631705642,-2.1464647038476863,0.06111576565478389,-35.12129285873832,3.189809123563158e-270,1.3455273648117092e-268,267.87110746529834
Mapkapk5,29.990788822723186,-0.5351398264357194,0.21841705064007527,-2.450082650907895,0.014282342651828097,0.01909766603362284,1.7190197055614287
Mapkbp1,779.8717330264757,0.35603998581831114,0.05288086476402092,6.732869959807344,1.6634872783759692e-11,3.713837627244379e-11,10.430177087977311
Mapre1,3951.737839672904,0.2913827756747823,0.026602461563646183,10.953226075626546,6.41223723513768e-28,2.3310809976824873e-27,26.632442635859345
Mapre2,3259.737274674957,0.36397372573117953,0.03526968689967659,10.31973226092112,5.738294779748372e-25,1.9292949938495554e-24,23.714601362606984
Mapre3,670.1754762474399,1.2528807017887937,0.07379138805481283,16.97868457032064,1.1810356238053116e-64,8.619283492397674e-64,63.06452883489818
Mapt,261.38770627880467,2.8377016287970815,0.14797968073767975,19.176292411573797,5.839908092647772e-82,5.392795557535476e-81,80.26818604363122
Marcks,7200.8269187689,1.555423957026194,0.039565656107356094,39.31247728600178,0.0,0.0,inf
Marcksl1,6271.486585702259,0.6031808529276601,0.026070988195452255,23.136094742771473,2.006829607848685e-118,2.7519448765578745e-117,116.56036026958134
Marf1,2599.7968117601044,0.3315959364567268,0.03437286729114411,9.647025767389495,5.060206077481259e-22,1.5722493783174859e-21,20.80347856832359
Mark1,3330.767927788525,0.5862286449446863,0.0371158703811134,15.794554699247783,3.3917988248865407e-56,2.1684881861084752e-55,54.66384293953868
Mark2,4352.0791557656075,0.11679959556631826,0.024060077828605312,4.854497828242843,1.2069219256769903e-06,2.1541967405178705e-06,5.666714635569405
Mark3,5014.612192154357,0.5632548961132758,0.02408392981607473,23.387167310931684,5.773046969098133e-121,8.117301458452022e-120,119.09058832500602
Mark4,873.7321899503664,0.5305029678264579,0.04658786333096951,11.387149568497243,4.845834998057882e-30,1.8646974882214303e-29,28.729391614178326
Mars2,579.8878120276503,-0.22115512078083888,0.04853933710654335,-4.556203977310313,5.2086357682602785e-06,8.949928385067999e-06,5.048180439778415
Marveld1,228.5770897980499,-0.032892823914968616,0.07677164766071208,-0.4284501494658103,0.6683234199294413,0.7001676754784854,0.1547979431073648
Marveld2,116.47664730678876,-1.7851331050518608,0.12424084980553543,-14.368326583776522,8.178353553250639e-47,4.4748883400461634e-46,45.34921779697529
Marveld3,43.9915683492243,-1.5864536185097586,0.1751458987378453,-9.057897615315154,1.3298899878749092e-19,3.869518703239403e-19,18.412343049845724
Mas1,62.2602372299686,0.5274142931235758,0.18084915794910586,2.9163215306316186,0.0035418528999589067,0.004996381549078708,2.3013444040984883
Masp1,185.58698488679337,1.6357991516530082,0.12153003265850662,13.460040418564875,2.6876915663757056e-41,1.3161210152949553e-40,39.880704176179115
Masp2,100.13672127955824,-0.1479578734202598,0.10836719965124494,-1.3653381640978854,0.17214678920180926,0.20221288277681496,0.6941911794044874
Mast1,162.44024794806734,1.4501654730319462,0.1074782162610399,13.492645519068045,1.7278738424824116e-41,8.506750921932914e-41,40.070236283171795
