,TA_start,total,TA_ratio,QC
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_302,6378.0,17047.0,37.41420777849475,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_315,52371.0,60935.0,85.94567982276196,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_231,8640.0,10291.0,83.95685550481002,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_210,20940.0,24230.0,86.42179116797358,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_381,15160.0,16657.0,91.01278741670168,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_164,1359.0,1661.0,81.81818181818183,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_312,2534.0,2990.0,84.74916387959867,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_73,4.0,32.0,12.5,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_378,1881.0,2385.0,78.8679245283019,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_29,3971.0,4859.0,81.72463469849764,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_61,84938.0,94003.0,90.35669074391242,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_383,586.0,837.0,70.01194743130227,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_374,3889.0,4689.0,82.93879291959905,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_79,151.0,264.0,57.1969696969697,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_123,660.0,1055.0,62.55924170616114,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_170,2339.0,3445.0,67.8955007256894,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_165,7494.0,8792.0,85.2365787079163,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_271,4463.0,6475.0,68.92664092664093,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_133,1847.0,3786.0,48.78499735868991,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_12,696.0,901.0,77.2475027746948,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_335,4903.0,6242.0,78.54854213393143,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_16,3160.0,4262.0,74.14359455654622,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_157,8745.0,10783.0,81.09987943985904,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_245,36543.0,40159.0,90.99579172788167,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_22,2652.0,3337.0,79.472580161822,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_357,27670.0,30486.0,90.76297316801156,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_205,28232.0,30821.0,91.59988319652184,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_329,16012.0,18265.0,87.66493293183684,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_278,2780.0,3301.0,84.21690396849439,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_353,73970.0,81575.0,90.67729083665338,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_313,2122.0,2554.0,83.08535630383712,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_44,46792.0,55881.0,83.73507990193447,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_272,4569.0,5736.0,79.65481171548117,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_196,17852.0,20651.0,86.446176940584,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_70,26190.0,29609.0,88.45283528656827,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_193,8646.0,10891.0,79.38664952713249,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_176,2264.0,3996.0,56.65665665665666,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_314,1884.0,2355.0,80.0,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_91,3472.0,4028.0,86.1966236345581,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_215,9470.0,10674.0,88.72025482480794,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_125,5722.0,7355.0,77.79741672331747,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_153,14979.0,16573.0,90.38194653955229,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_163,5127.0,5824.0,88.03228021978022,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_276,634.0,819.0,77.41147741147742,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_85,566.0,986.0,57.40365111561866,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_261,6078.0,6908.0,87.98494499131442,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_351,510.0,872.0,58.48623853211009,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_116,444.0,624.0,71.15384615384616,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_336,4177.0,4648.0,89.86660929432013,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_26,585.0,1026.0,57.01754385964912,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_327,1551.0,2109.0,73.54196301564723,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_35,195.0,470.0,41.48936170212766,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_251,1994.0,2433.0,81.95643238799836,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_81,103.0,439.0,23.462414578587698,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_101,212.0,418.0,50.717703349282296,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_169,25.0,63.0,39.682539682539684,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_25,41.0,197.0,20.812182741116754,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_72,1.0,16.0,6.25,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_121,24.0,61.0,39.34426229508197,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_333,35228.0,70595.0,49.90155110135279,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_154,40773.0,55685.0,73.22079554637693,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_262,4976.0,6460.0,77.02786377708978,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_175,4118.0,5309.0,77.56639668487473,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_106,3166.0,4407.0,71.8402541411391,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_62,13324.0,15662.0,85.07214915081089,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_173,139076.0,167824.0,82.87014968061779,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_364,21671.0,32549.0,66.57961842145687,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_343,5200.0,6546.0,79.43782462572564,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_39,250152.0,293891.0,85.1172713693172,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_20,2123.0,4343.0,48.88326041906516,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_372,11484.0,16025.0,71.66302652106084,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_340,10385.0,14884.0,69.77291050792797,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_54,14995.0,20143.0,74.44273444869185,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_384,9964.0,12384.0,80.45865633074936,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_285,8680.0,11087.0,78.28988905925858,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_186,5640.0,8699.0,64.83503851017358,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_373,5274.0,7020.0,75.12820512820512,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_325,3487.0,4534.0,76.90780767534187,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_232,150735.0,178081.0,84.6440664641371,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_95,14178.0,20828.0,68.0718263875552,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_202,11684.0,14984.0,77.97650827549386,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_36,182238.0,231498.0,78.72119845527823,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_223,4397.0,5658.0,77.71297278190174,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_38,2668.0,4080.0,65.3921568627451,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_61,3187.0,3656.0,87.17177242888403,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_233,6642.0,9738.0,68.20702402957485,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_170,13715.0,17499.0,78.37590719469684,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_34,2042.0,3180.0,64.21383647798741,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_41,3355.0,5720.0,58.65384615384615,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_216,1552.0,2323.0,66.81015927679724,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_8,30249.0,40807.0,74.12698801676183,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_346,2490.0,3591.0,69.34001670843776,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_304,2112.0,3279.0,64.40988106129917,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_179,2870.0,6313.0,45.46174560430857,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_330,9726.0,12204.0,79.69518190757128,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_108,1859.0,2936.0,63.317438692098094,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_103,688.0,3672.0,18.736383442265794,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_79,6392.0,7483.0,85.4202859815582,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_100,31117.0,42714.0,72.84965116823524,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_51,8203.0,10540.0,77.82732447817837,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_63,13848.0,17124.0,80.86895585143658,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_213,2432.0,3247.0,74.89990760702186,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_50,53611.0,65552.0,81.7839272638516,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_13,6962.0,11652.0,59.749399244764845,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_172,4454.0,6542.0,68.08315499847141,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_150,3382.0,4864.0,69.53125,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_209,42546.0,50033.0,85.03587632162773,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_65,5514.0,6853.0,80.46111192178607,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_379,2628.0,3933.0,66.81922196796339,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_235,2257.0,3254.0,69.36078672403197,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_57,5341.0,6179.0,86.43793494092895,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_298,16157.0,19743.0,81.83660031403535,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_206,48682.0,59393.0,81.9658882359874,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_52,6747.0,8070.0,83.60594795539033,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_33,35699.0,49697.0,71.83330985773789,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_250,2077.0,2942.0,70.59823249490142,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_70,9364.0,10970.0,85.36007292616226,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_182,10959.0,17373.0,63.08064237610085,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_105,11025.0,13621.0,80.94119374495264,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_218,5220.0,10162.0,51.36784097618579,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_294,64539.0,81985.0,78.72049765200951,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_40,3402.0,6210.0,54.78260869565217,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_335,1738.0,2616.0,66.43730886850153,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_280,2410.0,3168.0,76.07323232323232,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_252,30563.0,38873.0,78.62269441514677,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_334,13886.0,19696.0,70.50162469536961,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_141,2995.0,5106.0,58.65648256952605,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_43,3236.0,4808.0,67.3044925124792,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_310,13450.0,19352.0,69.50186027284002,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_32,8113.0,11431.0,70.97366809552969,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_101,9194.0,11914.0,77.16971630015108,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_284,2734.0,3177.0,86.0560276990872,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_204,6218.0,7634.0,81.4514016243123,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_288,212425.0,266457.0,79.7220564668971,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_120,10824.0,13633.0,79.39558424411355,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_365,58891.0,72455.0,81.2794148091919,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_67,6912.0,8403.0,82.25633702249196,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_132,10837.0,13558.0,79.93066824015341,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_355,14557.0,16965.0,85.80607132331271,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_143,8732.0,12166.0,71.77379582442873,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_184,3466.0,5292.0,65.49508692365835,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_265,4524.0,5451.0,82.99394606494221,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_194,6999.0,8525.0,82.09970674486804,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_134,55735.0,74567.0,74.74486032695428,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_307,1658.0,2542.0,65.22423288749016,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_212,3752.0,5707.0,65.74382337480287,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_228,32898.0,42543.0,77.32882025245046,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_354,1553.0,3011.0,51.57754898704749,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_137,7706.0,9159.0,84.13582268806638,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_64,5325.0,6718.0,79.26466210181601,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_99,3548.0,4569.0,77.65375355657693,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_113,7382.0,15415.0,47.888420369769705,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_174,19948.0,24169.0,82.53547933302991,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_256,24877.0,30249.0,82.24073523091673,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_148,25048.0,35110.0,71.34149814867558,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_23,30150.0,46835.0,64.37493327639586,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_329,6975.0,8335.0,83.68326334733054,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_68,18608.0,25722.0,72.34274162195786,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_295,4727.0,6179.0,76.50105195015374,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_366,95793.0,112839.0,84.89352085715045,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_282,22519.0,26665.0,84.45152822051378,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_226,9245.0,19619.0,47.12268719098833,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_5,69107.0,90592.0,76.2837778170258,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_78,31524.0,37099.0,84.97264077198847,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_190,448.0,998.0,44.88977955911824,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_42,55116.0,62321.0,88.43888897803309,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_139,104761.0,120750.0,86.75859213250517,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_356,10221.0,15693.0,65.13095010514242,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_131,52600.0,64319.0,81.77987841850775,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_350,27935.0,35711.0,78.22519671809806,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_359,29924.0,36458.0,82.07800757035493,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_114,10293.0,15032.0,68.47392229909526,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_102,151043.0,174198.0,86.7076545080885,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_311,4625.0,5497.0,84.13680189194106,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_203,3954.0,5983.0,66.08724720040114,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_219,9388.0,11378.0,82.51010722446827,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_146,10362.0,11946.0,86.74033149171271,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_264,17613.0,22474.0,78.37056153777698,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_82,16066.0,18475.0,86.96075778078485,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_224,25049.0,31416.0,79.7332569391393,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_66,35295.0,42814.0,82.43798757415799,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_341,23068.0,33311.0,69.25039776650355,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_332,4771.0,6466.0,73.78595731518713,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_362,2198.0,4383.0,50.148300250969655,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_2,26981.0,33819.0,79.78059670599367,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_322,18375.0,25030.0,73.41190571314424,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_191,8189.0,10288.0,79.5975894245723,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_87,50789.0,57981.0,87.59593659992066,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_76,5779.0,8903.0,64.91070425699202,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_348,20551.0,24847.0,82.71018634040327,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_246,1647.0,2385.0,69.0566037735849,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_81,15762.0,19449.0,81.04272713250037,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_305,42666.0,52619.0,81.08477926224367,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_277,10789.0,13204.0,81.71008785216601,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_171,278.0,583.0,47.684391080617495,bad
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_293,4845.0,7565.0,64.04494382022472,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_110,963.0,3415.0,28.199121522694,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_10,2001.0,2733.0,73.21624588364435,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_259,4479.0,7022.0,63.78524636855597,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_123,8247.0,10716.0,76.95968645016798,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_244,18716.0,22469.0,83.29698695981129,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_207,3072.0,4891.0,62.80924146391331,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_48,65265.0,70590.0,92.45643858903527,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_351,9824.0,11792.0,83.31071913161465,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_133,7203.0,8674.0,83.0412727691953,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_30,32739.0,37757.0,86.70974918558149,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_263,7085.0,12724.0,55.682175416535685,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_84,6141.0,8038.0,76.39960189101767,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_157,26791.0,33724.0,79.44194045783418,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_370,59580.0,88634.0,67.22025407857029,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_160,2868.0,3785.0,75.77278731836195,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_275,36028.0,42855.0,84.06953681017384,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_59,35677.0,43461.0,82.08968960677389,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_111,2682.0,5148.0,52.09790209790209,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_166,1056.0,2306.0,45.79358196010407,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_290,997.0,1378.0,72.3512336719884,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_176,25803.0,31121.0,82.91186015873527,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_192,12286.0,16069.0,76.45777584168275,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_71,15445.0,19133.0,80.72440286416139,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_92,3809.0,5263.0,72.37317119513585,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_200,27563.0,30925.0,89.1285367825384,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_299,56675.0,68555.0,82.67084822405369,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_122,96456.0,111148.0,86.78158851261382,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_140,3610.0,4626.0,78.03718115002162,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_210,50558.0,63494.0,79.62642139414747,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_268,65926.0,83070.0,79.36198386902612,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_234,16683.0,21959.0,75.97340498201193,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_153,17173.0,19072.0,90.04299496644296,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_189,4386.0,5968.0,73.49195710455764,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_286,8520.0,10597.0,80.40011323959611,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_331,5293.0,6916.0,76.53267784846733,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_321,46883.0,53805.0,87.13502462596414,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_144,10313.0,11613.0,88.80564884181521,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_238,15682.0,21638.0,72.47435067936038,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_107,7587.0,9855.0,76.98630136986301,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_376,14613.0,23830.0,61.32186319765002,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_6,29187.0,35091.0,83.17517312131316,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_98,41132.0,48232.0,85.27948250124399,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_19,6304.0,7515.0,83.8855622089155,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_292,4694.0,5808.0,80.81955922865014,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_45,3392.0,4853.0,69.89491036472285,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_349,45589.0,52346.0,87.09165934359837,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_130,6853.0,10929.0,62.70473053344313,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_60,5850.0,7246.0,80.73419817830528,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_11,21777.0,26980.0,80.71534469977762,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_14,27475.0,34530.0,79.56849116710107,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_377,9914.0,16140.0,61.42503097893432,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_4,39460.0,56265.0,70.13240913534169,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_279,21045.0,26536.0,79.30735604461863,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_18,1703.0,2947.0,57.78758059043094,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_128,3677.0,7863.0,46.763321887320366,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_255,33742.0,41297.0,81.70569290747513,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_378,1322.0,2199.0,60.11823556161892,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_183,58267.0,73048.0,79.76535976344321,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_363,7825.0,10343.0,75.65503238905539,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_270,993.0,2089.0,47.53470560076592,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_93,10028.0,13795.0,72.69300471185211,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_136,5698.0,7057.0,80.74252515233103,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_88,31068.0,120026.0,25.88439171512839,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_58,46750.0,56552.0,82.66727967180648,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_211,150795.0,177508.0,84.95110079545711,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_225,33452.0,43869.0,76.25430258268938,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_129,4256.0,7246.0,58.73585426442175,good
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_300,4836.0,8049.0,60.08199776369736,good
