,TA_start,total,TA_ratio,QC
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_43,246.0,885.0,27.796610169491526,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_139,1461.0,2371.0,61.6195698017714,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_333,1943.0,2699.0,71.98962578732863,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_68,1387.0,2473.0,56.08572583906187,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_223,1059.0,1969.0,53.78364652107669,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_244,4274.0,5070.0,84.29980276134123,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_22,1902.0,2473.0,76.91063485644966,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_85,2809.0,6151.0,45.667371159161114,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_180,1518.0,2298.0,66.0574412532637,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_155,2123.0,3232.0,65.6868811881188,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_103,634.0,1779.0,35.63799887577291,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_189,1448.0,2667.0,54.29321334833146,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_95,1565.0,3419.0,45.77361801696402,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_86,860.0,1679.0,51.220964860035735,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_202,3938.0,8104.0,48.59328726554788,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_98,1218.0,1660.0,73.37349397590361,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_314,1615.0,2380.0,67.85714285714286,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_56,481.0,720.0,66.80555555555556,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_186,2397.0,4115.0,58.25030376670717,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_54,1017.0,1664.0,61.11778846153846,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_17,51.0,101.0,50.495049504950494,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_134,1227.0,1922.0,63.83975026014568,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_317,1770.0,2481.0,71.3422007255139,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_233,5897.0,10745.0,54.88134015821312,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_138,803.0,1196.0,67.14046822742475,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_243,1711.0,2683.0,63.77189713007827,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_283,698.0,1096.0,63.68613138686131,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_60,21917.0,44659.0,49.076333997626456,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_13,2029.0,2825.0,71.82300884955752,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_122,1116.0,1600.0,69.75,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_159,927.0,1448.0,64.01933701657458,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_64,1664.0,2682.0,62.043251304996275,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_284,667.0,1087.0,61.361545538178476,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_153,948.0,1234.0,76.82333873581848,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_110,10464.0,22595.0,46.31113078114627,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_270,763.0,1126.0,67.7619893428064,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_174,610.0,1043.0,58.48513902205177,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_62,1216.0,3428.0,35.47257876312719,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_149,851.0,2106.0,40.408357075023744,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_323,1547.0,2222.0,69.62196219621963,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_278,1432.0,2641.0,54.22188564937523,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_213,979.0,1435.0,68.22299651567944,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_28,584.0,924.0,63.20346320346321,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_210,758.0,1401.0,54.10421127765882,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_127,2146.0,2986.0,71.86872069658405,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_182,1099.0,1595.0,68.90282131661442,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_151,322.0,610.0,52.78688524590164,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_219,333.0,1050.0,31.71428571428571,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_250,227.0,372.0,61.02150537634409,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_30,142.0,339.0,41.88790560471977,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_136,645.0,1671.0,38.59964093357271,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_38,730.0,1684.0,43.34916864608076,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_75,517.0,901.0,57.380688124306324,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_211,1711.0,2469.0,69.29931146213042,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_221,5983.0,6743.0,88.72905235058579,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_84,1279.0,3137.0,40.77143767931145,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_227,2826.0,4282.0,65.9971975712284,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_383,1225.0,1978.0,61.93124368048534,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_93,483.0,889.0,54.330708661417326,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_267,1695.0,2277.0,74.44005270092227,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_322,1917.0,2966.0,64.63250168577208,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_208,793.0,1352.0,58.65384615384615,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_195,1013.0,1642.0,61.69305724725944,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_73,0.0,3.0,0.0,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_178,926.0,1310.0,70.68702290076337,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_19,303.0,642.0,47.19626168224299,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_375,1118.0,1765.0,63.342776203966,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_369,2332.0,3137.0,74.33854000637552,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_161,1240.0,1905.0,65.09186351706036,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_262,21370.0,44328.0,48.20880707453528,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_378,1838.0,2482.0,74.05318291700242,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_281,861.0,1511.0,56.98213103904699,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_21,194.0,498.0,38.95582329317269,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_74,416.0,824.0,50.48543689320388,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_344,1743.0,2726.0,63.93983859134262,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_44,147.0,268.0,54.850746268656714,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_272,1233.0,1662.0,74.18772563176896,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_124,2604.0,5355.0,48.627450980392155,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_72,2.0,18.0,11.11111111111111,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_11,1142.0,1537.0,74.30058555627846,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_352,2405.0,4956.0,48.527037933817596,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_9,533.0,1200.0,44.416666666666664,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_251,3344.0,3733.0,89.57942673452986,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_142,2885.0,6098.0,47.31059363725812,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_361,2191.0,3049.0,71.8596261069203,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_289,1730.0,2812.0,61.522048364153626,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_371,2396.0,3182.0,75.29855436832182,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_77,724.0,1621.0,44.6637877853177,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_36,9885.0,15589.0,63.41009686317275,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_126,3359.0,6655.0,50.47332832456799,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_37,347.0,598.0,58.026755852842804,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_248,1224.0,1944.0,62.96296296296296,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_298,658.0,1283.0,51.28604832424006,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_365,2261.0,2943.0,76.82636765205572,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_123,5609.0,7083.0,79.18960892277283,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_175,6504.0,19122.0,34.01317853780985,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_49,32.0,77.0,41.55844155844156,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_293,682.0,1536.0,44.40104166666667,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_132,3232.0,7300.0,44.273972602739725,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_324,5647.0,10714.0,52.70673884636924,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_94,652.0,1192.0,54.69798657718121,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_177,5758.0,9973.0,57.73588689461546,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_96,857.0,1184.0,72.38175675675676,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_120,1056.0,1979.0,53.36028297119757,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_90,1787.0,3508.0,50.94070695553021,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_264,1569.0,2461.0,63.7545713124746,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_330,3143.0,4074.0,77.14776632302406,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_261,758.0,1013.0,74.82724580454096,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_24,1225.0,1892.0,64.74630021141648,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_366,1104.0,1676.0,65.8711217183771,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_5,3731.0,10959.0,34.04507710557533,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_165,2567.0,3004.0,85.45272969374167,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_313,1277.0,1643.0,77.72367620206938,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_82,87.0,298.0,29.194630872483224,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_247,949.0,1239.0,76.59402744148507,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_295,835.0,1146.0,72.86212914485166,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_312,3602.0,4026.0,89.46845504222554,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_48,1617.0,2207.0,73.26687811508835,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_27,8666.0,17467.0,49.61355699318715,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_275,794.0,1381.0,57.49456915278783,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_331,2090.0,3131.0,66.75183647396997,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_33,2864.0,4062.0,70.50713934022649,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_337,594.0,798.0,74.43609022556392,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_15,1960.0,2878.0,68.10284920083392,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_381,3636.0,5190.0,70.05780346820809,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_160,873.0,1222.0,71.44026186579379,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_80,749.0,1245.0,60.16064257028112,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_220,549.0,722.0,76.0387811634349,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_265,810.0,1264.0,64.08227848101265,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_57,1070.0,1291.0,82.88148721920992,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_55,453.0,774.0,58.52713178294574,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_91,108.0,163.0,66.25766871165644,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_102,397.0,604.0,65.72847682119205,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_45,456.0,677.0,67.3559822747415,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_2,1366.0,2330.0,58.62660944206009,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_181,1029.0,1411.0,72.92700212615166,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_274,969.0,1097.0,88.33181403828624,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_380,404.0,672.0,60.11904761904761,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_169,27.0,40.0,67.5,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_196,316.0,511.0,61.839530332681015,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_353,880.0,1116.0,78.85304659498208,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_109,606.0,842.0,71.97149643705463,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_79,545.0,798.0,68.29573934837093,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_302,267.0,364.0,73.35164835164835,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_150,871.0,1496.0,58.221925133689844,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_241,842.0,1255.0,67.09163346613546,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_172,840.0,1344.0,62.5,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_253,149.0,446.0,33.408071748878925,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_130,1184.0,1555.0,76.14147909967845,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_12,200.0,624.0,32.05128205128205,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_246,274.0,586.0,46.75767918088737,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_215,287.0,567.0,50.617283950617285,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_146,788.0,1091.0,72.22731439046746,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_34,96.0,417.0,23.021582733812952,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_164,499.0,666.0,74.92492492492492,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_171,100.0,219.0,45.662100456621005,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_116,18.0,28.0,64.28571428571429,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_100,147.0,225.0,65.33333333333333,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_237,757.0,1037.0,72.99903567984572,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_336,263.0,371.0,70.88948787061994,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_228,374.0,546.0,68.4981684981685,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_190,338.0,520.0,65.0,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_69,808.0,2948.0,27.408412483039346,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_1,50.0,177.0,28.24858757062147,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_338,376.0,490.0,76.73469387755102,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_368,589.0,772.0,76.29533678756476,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_198,191.0,327.0,58.40978593272171,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_31,194.0,289.0,67.1280276816609,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_163,409.0,593.0,68.97133220910624,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_10,189.0,272.0,69.48529411764706,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_97,3.0,36.0,8.333333333333332,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_276,125.0,177.0,70.62146892655367,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_144,419.0,688.0,60.90116279069767,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_18,150.0,224.0,66.96428571428571,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_92,123.0,293.0,41.979522184300336,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_115,167.0,393.0,42.49363867684479,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_70,85.0,111.0,76.57657657657657,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_47,140.0,255.0,54.90196078431373,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_26,267.0,376.0,71.01063829787235,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_25,20.0,60.0,33.33333333333333,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_121,65.0,88.0,73.86363636363636,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-4_145,2.0,11.0,18.181818181818183,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_188,1190.0,2016.0,59.02777777777778,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_13,3189.0,4826.0,66.07956900124327,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_161,2034.0,4664.0,43.6106346483705,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_229,1678.0,3006.0,55.82168995342648,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_278,548.0,878.0,62.414578587699324,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_252,1557.0,2988.0,52.108433734939766,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_121,170.0,359.0,47.353760445682454,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_324,1450.0,1892.0,76.63847780126851,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_303,4118.0,6172.0,66.72067401166558,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_270,1380.0,2483.0,55.577929923479665,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_101,5017.0,8445.0,59.407933688573124,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_225,11972.0,23968.0,49.94993324432577,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_47,1251.0,3017.0,41.46503148823334,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_271,3580.0,5103.0,70.15481089555163,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_375,874.0,1545.0,56.56957928802589,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_314,2604.0,4343.0,59.958553994934384,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_103,143.0,1543.0,9.267660401814647,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_310,837.0,2711.0,30.874216156399854,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_113,1421.0,2962.0,47.97434166103984,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_279,3038.0,4757.0,63.86377969308388,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_351,130687.0,298723.0,43.74855635488395,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_60,595.0,1394.0,42.68292682926829,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_32,1561.0,4497.0,34.71203024238381,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_264,64213.0,144944.0,44.30193729992273,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_156,2583.0,3479.0,74.24547283702213,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_254,1274.0,1930.0,66.01036269430051,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_296,2742.0,3652.0,75.08214676889375,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_110,1991.0,4643.0,42.8817574843851,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_291,2746.0,3588.0,76.53288740245262,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_358,467.0,1243.0,37.570394207562344,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_318,1873.0,2858.0,65.53533939818055,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_62,586.0,901.0,65.03884572697002,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_230,2285.0,3201.0,71.38394251796313,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_7,1114.0,1783.0,62.478968031407746,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_312,1026.0,1433.0,71.5980460572226,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_223,2712.0,4942.0,54.876568191015785,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_322,2463.0,4188.0,58.810888252149,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_246,477.0,1166.0,40.909090909090914,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_20,6770.0,9487.0,71.36080952882892,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_164,891.0,1491.0,59.758551307847085,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_321,460.0,770.0,59.74025974025974,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_28,1056.0,2028.0,52.071005917159766,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_65,891.0,1621.0,54.96607032695867,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_323,2296.0,4024.0,57.057654075546715,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_214,6247.0,11642.0,53.65916509190861,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_139,2036.0,4898.0,41.56798693344222,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_66,1447.0,3415.0,42.37188872620791,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_87,814.0,2351.0,34.62356444066354,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_148,578.0,1215.0,47.572016460905346,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_333,5229.0,6593.0,79.31139086910359,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_226,2697.0,4513.0,59.760691336140034,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_15,3635.0,8991.0,40.42931820709598,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_189,321.0,771.0,41.63424124513619,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_42,63.0,434.0,14.516129032258066,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_40,23.0,252.0,9.126984126984127,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_120,640.0,1360.0,47.05882352941176,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_23,961.0,2830.0,33.957597173144876,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_173,5989.0,13323.0,44.95233806199805,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_250,5525.0,6728.0,82.11950059453032,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_228,6811.0,19476.0,34.97124666255905,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_59,2174.0,4046.0,53.732081067721204,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_109,1387.0,1959.0,70.8014293006636,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_150,1308.0,2080.0,62.88461538461539,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_68,860.0,2126.0,40.451552210724365,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_111,307.0,1981.0,15.497223624432104,bad
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_367,2127.0,2997.0,70.97097097097097,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_187,1368.0,2412.0,56.71641791044776,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_290,1070.0,1501.0,71.28580946035976,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_335,1616.0,2654.0,60.88922381311228,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_340,1654.0,2339.0,70.71398033347585,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_203,4991.0,9104.0,54.822056239015815,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_108,4541.0,12602.0,36.03396286303761,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_319,3780.0,5611.0,67.3676706469435,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_2,3687.0,8203.0,44.94697062050469,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_232,2254.0,3884.0,58.03295571575695,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_96,658.0,1248.0,52.72435897435898,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_71,4104.0,6932.0,59.20369301788806,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_219,1163.0,1781.0,65.30039303761932,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_346,662.0,1419.0,46.65257223396758,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_382,791.0,1656.0,47.76570048309179,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_268,189.0,538.0,35.130111524163574,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_204,968.0,1537.0,62.979830839297335,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_304,843.0,1475.0,57.152542372881356,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_35,1469.0,2062.0,71.24151309408342,good
PZ-MB-TChIC-Gastd6-rep2-H3K4me3-5_240,921.0,1792.0,51.39508928571429,good
