names,names,stat,log2FoldChange,pvals,padj,p_log10
Plekho2,Plekho2,7.8524776,2.0032315,4.078974296540515e-15,1.4465459901798025e-13,12.839667754229064
Tnfaip8l1,Tnfaip8l1,7.843648,3.8994153,4.376431601142898e-15,1.5470119181677538e-13,12.810506340486443
Gmfg,Gmfg,7.7411284,3.6982114,9.85382704460632e-15,3.4359421979720254e-13,12.463954150810801
Spta1,Spta1,7.6243854,5.2627306,2.452001549396493e-14,8.376106309201108e-13,12.076957819246308
Ptpn18,Ptpn18,7.618882,3.51794,2.55881476883238e-14,8.734154380082462e-13,12.058779135997758
Il4ra,Il4ra,7.561428,2.9112625,3.986684090272794e-14,1.3460758468941936e-12,11.870930468373874
Nrros,Nrros,7.5322337,3.7962198,4.98795216318816e-14,1.6737989090772189e-12,11.776296719535116
Rapgef3,Rapgef3,7.5045223,4.438412,6.165296154267285e-14,2.0546754712135162e-12,11.687256763661964
Gpr182,Gpr182,7.448189,6.233106,9.463039073245806e-14,3.125091762276512e-12,11.505137225915028
Gm9917,Gm9917,7.401398,4.507685,1.347578501631475e-13,4.400377602001553e-12,11.356510054552604
Syk,Syk,7.400596,2.9170797,1.3557431540409218e-13,4.42373219889484e-12,11.354211171952574
Tm6sf1,Tm6sf1,7.3960094,2.1662714,1.4033813319225387e-13,4.568936942848557e-12,11.340184835720152
Hbb-bh1,Hbb-bh1,7.3921003,6.308488,1.4452727480208776e-13,4.6983193179895956e-12,11.328057470034324
Samsn1,Samsn1,7.328253,7.0775766,2.3317298667773614e-13,7.490853647747771e-12,11.125468687857097
Itgb3,Itgb3,7.3193974,6.410809,2.490868439263428e-13,7.990347502192248e-12,11.097434332700683
Tmem204,Tmem204,7.303504,5.8997703,2.803689752969354e-13,8.967496998315083e-12,11.047328760023104
Il11ra1,Il11ra1,7.271696,2.0782106,3.550012035284394e-13,1.1239389553160178e-11,10.94925727603506
Itga2,Itga2,7.2569537,5.8286834,3.9590504667395583e-13,1.2507221543190025e-11,10.902839157331398
Kctd12b,Kctd12b,7.221847,3.413139,5.128615379805721e-13,1.613206152333274e-11,10.792310130379212
Pfkp,Pfkp,7.114771,2.0456405,1.1209880244430188e-12,3.4539554143822234e-11,10.461683272852158
Mmrn1,Mmrn1,7.063166,9.12297,1.6275117040600746e-12,4.968571800056271e-11,10.303768429876698
Dppa4,Dppa4,7.0629864,2.7608845,1.629617859394529e-12,4.968571800056271e-11,10.303768429876698
Add2,Add2,7.043257,2.1305692,1.87797218491165e-12,5.705875016062232e-11,10.243677745547673
Gypc,Gypc,7.0085807,3.9712174,2.407480902186086e-12,7.279255923696351e-11,10.137913011449069
Gimap4,Gimap4,6.99699,8.375375,2.6151914932093298e-12,7.869168838141104e-11,10.104071136519138
Gata1,Gata1,6.8167105,6.864991,9.314872160043307e-12,2.693422101551635e-10,9.569695580487616
Kcnj2,Kcnj2,6.6889567,4.254656,2.2476750630649582e-11,6.308948996099731e-10,9.200042983578639
Ehbp1l1,Ehbp1l1,6.679127,2.5447938,2.4036924012859977e-11,6.732033634909393e-10,9.17185372284787
Zfp366,Zfp366,6.6188874,7.393025,3.6191267653590086e-11,9.995149652673858e-10,9.000210699010207
Rasgrp2,Rasgrp2,6.607854,4.389093,3.8993144700099335e-11,1.073503141204814e-09,8.969196680425757
Disc1,Disc1,6.582741,3.6141987,4.618541910839668e-11,1.2675170516739692e-09,8.897046189471471
Kcnk9,Kcnk9,6.476674,4.532039,9.376635916389602e-11,2.5148839768138614e-09,8.59948204615152
Epor,Epor,6.4692082,2.5114646,9.85178673410509e-11,2.637465773282999e-09,8.57881316755047
Plau,Plau,6.462759,4.026162,1.0281095705413537e-10,2.7490290848544848e-09,8.560820665276578
P2ry1,P2ry1,6.441026,3.7964287,1.186685106001443e-10,3.157579717802012e-09,8.500645676223307
Elf4,Elf4,6.4111385,2.9481206,1.4443664621627574e-10,3.796980451164442e-09,8.420561638828932
Fam78a,Fam78a,6.39142,5.1453323,1.6435258310792828e-10,4.297264337862653e-09,8.366807930713543
Ccdc85a,Ccdc85a,6.384351,3.1243935,1.7212611458107396e-10,4.489768401290568e-09,8.347776060919989
Lyn,Lyn,6.366522,3.6216528,1.9336300751746483e-10,5.016759597057931e-09,8.299576709849804
Thbd,Thbd,6.3562546,6.2222548,2.0673202504060572e-10,5.354077596946712e-09,8.271315338849206
Nlrc3,Nlrc3,6.3483357,5.830593,2.1765659635446318e-10,5.623674956429835e-09,8.24997978910993
Runx1,Runx1,6.2840757,3.1637712,3.298103867439836e-10,8.44650973460222e-09,8.073322713078644
Gria2,Gria2,6.230477,3.5106733,4.650177438942117e-10,1.1791694862728965e-08,7.928423767709892
Madcam1,Madcam1,6.2075043,6.621371,5.383270718682192e-10,1.3556223687028452e-08,7.867861273617439
Apold1,Apold1,6.1667833,5.999114,6.969319302813772e-10,1.7360121417288287e-08,7.760447241678311
Gpr146,Gpr146,6.1467047,3.4894333,7.910911203123652e-10,1.9616096559345945e-08,7.7073874093615204
Arhgap45,Arhgap45,6.1299562,3.8575644,8.790333247475978e-10,2.1647420500415776e-08,7.6645938466167545
Mfsd2b,Mfsd2b,6.120074,4.9400053,9.35320394457138e-10,2.2945021535219997e-08,7.639311530358826
Lhx6,Lhx6,6.0722914,3.1438575,1.260976878889418e-09,3.059041688814968e-08,7.514414604382131
Naip2,Naip2,5.996383,5.357646,2.01760788526627e-09,4.8302085542558135e-08,7.316034117280147
Exoc3l4,Exoc3l4,5.9947333,3.8902605,2.0381944816747583e-09,4.876821199279949e-08,7.311863166817611
9930012K11Rik,9930012K11Rik,5.9629083,2.1259668,2.4778764718338916e-09,5.883744615809487e-08,7.2303461861062575
Stab2,Stab2,5.9429336,7.009745,2.7996586482622116e-09,6.62621267612266e-08,7.178734629035976
BC028528,BC028528,5.9100227,3.037581,3.420600850511871e-09,8.023704280222001e-08,7.095625085949058
Tspan32,Tspan32,5.8836627,8.259739,4.012856207389282e-09,9.350704029709074e-08,7.029155689158817
Tcim,Tcim,5.7905955,2.5720866,7.013738102228769e-09,1.6069073488436138e-07,6.794009163091016
F8,F8,5.772979,2.1040027,7.788228749815879e-09,1.777823941004209e-07,6.750111249685405
Gm13889,Gm13889,5.766163,4.521106,8.109672521360025e-09,1.8483030888405888e-07,6.733226810703612
Prkca,Prkca,5.745328,3.2592072,9.174297912996363e-09,2.0747114395275574e-07,6.683042298438892
Tlr3,Tlr3,5.741199,4.5742497,9.40085516109195e-09,2.123747481092391e-07,6.672897123225111
Lat,Lat,5.737399,5.3663225,9.6141652900953e-09,2.1696926430245547e-07,6.663601783613473
Brinp1,Brinp1,5.728493,4.254837,1.0132664086177623e-08,2.2831677492995694e-07,6.641462178777499
Tor4a,Tor4a,5.659026,2.2824845,1.5223443198606177e-08,3.372489710427938e-07,6.472049366700146
Hba-a1,Hba-a1,5.658958,7.7502456,1.5229503098291002e-08,3.372489710427938e-07,6.472049366700146
Blvrb,Blvrb,5.6488123,2.3566532,1.6156010828937676e-08,3.5632118582893287e-07,6.448158354985314
Hba-x,Hba-x,5.603492,6.299323,2.10075975581913e-08,4.575488259795295e-07,6.339562554664121
Klf2,Klf2,5.5717425,2.372395,2.5220400216614616e-08,5.444192222648761e-07,6.26406654919944
Alas2,Alas2,5.5703053,7.3553476,2.54293138818018e-08,5.486578532394086e-07,6.260698400125733
Rab27b,Rab27b,5.5299845,6.1926737,3.2025940831547483e-08,6.828918403470674e-07,6.165648076494384
Unc13d,Unc13d,5.527879,5.31664,3.241248472508861e-08,6.904601999628701e-07,6.160861350299935
Tmem255a,Tmem255a,5.5151987,3.9293463,3.4838589063748874e-08,7.410578358248549e-07,6.130147896205007
Zfp36,Zfp36,5.4492006,2.3493245,5.059677590364982e-08,1.0587278429149253e-06,5.975215665492853
Nrgn,Nrgn,5.3895674,4.5112224,7.062742851698382e-08,1.4535011678452851e-06,5.837584614950616
Mpl,Mpl,5.32807,8.005858,9.926183397820147e-08,2.007800364972963e-06,5.697279471158887
Treml2,Treml2,5.3138056,7.618696,1.0735906327398717e-07,2.1625748425559122e-06,5.665028853506342
Ppm1j,Ppm1j,5.2578387,4.391868,1.457581087028462e-07,2.897323715803482e-06,5.538002978688897
Car8,Car8,5.208961,5.0381045,1.8990078931533433e-07,3.7474956576225255e-06,5.426258861714284
Clca2,Clca2,5.1955953,7.223742,2.0406601808640536e-07,4.012533031599071e-06,5.396581379413948
P2rx1,P2rx1,5.189675,8.493518,2.1066167377690628e-07,4.1347795098772744e-06,5.383547644562883
Lama3,Lama3,5.169313,5.1590304,2.3495598174095857e-07,4.582238906291753e-06,5.3389222715457105
Lcp2,Lcp2,5.0519476,7.653051,4.373280429686914e-07,8.307521532758737e-06,5.080528524374117
Filip1l,Filip1l,5.0388064,2.3647375,4.684438789237654e-07,8.875447317458037e-06,5.051809749528291
Rgs10,Rgs10,5.0363803,4.1512456,4.744178967870071e-07,8.969187506932551e-06,5.0472468966702495
Tubb1,Tubb1,4.9787436,8.367171,6.399838952059154e-07,1.1893465063990493e-05,4.924691598792987
Kcne3,Kcne3,4.9779897,7.2463284,6.424812278964248e-07,1.1934799034023254e-05,4.9231848895310915
Gypa,Gypa,4.9462123,7.862794,7.567140877039024e-07,1.3932404216549179e-05,4.855973933979075
Cracr2b,Cracr2b,4.901221,3.591244,9.524293825057312e-07,1.7345807482725264e-05,4.760805478057198
Dapp1,Dapp1,4.877464,3.702599,1.074585630762185e-06,1.9432831454317315e-05,4.711463916055081
Nox4,Nox4,4.8692236,2.7214687,1.1203764166352452e-06,2.023208569450031e-05,4.69395934417325
Gm10030,Gm10030,4.856376,6.9920692,1.195536007256371e-06,2.151324699054288e-05,4.667294036676537
Nos2,Nos2,4.8298054,6.0075555,1.366664227995984e-06,2.4351927726497774e-05,4.613466653839785
Slc43a3,Slc43a3,4.815121,3.9575753,1.4711051547885602e-06,2.611704807715034e-05,4.583075911480125
Smim3,Smim3,4.796116,2.0105968,1.617718799852061e-06,2.860370379778891e-05,4.543577727892106
Ache,Ache,4.7956605,5.455251,1.6213986871508702e-06,2.8657172346403184e-05,4.542766664424996
Acap1,Acap1,4.7383676,4.161337,2.154466132272996e-06,3.757715759885807e-05,4.425076073778273
Gfi1b,Gfi1b,4.7113876,7.7356863,2.4603597335221803e-06,4.253881168077467e-05,4.371214646254883
Il16,Il16,4.709234,5.7440853,2.486490086837391e-06,4.2973591132916315e-05,4.366798352528749
Hbb-y,Hbb-y,4.704931,6.3582764,2.539520759843015e-06,4.3786188444475604e-05,4.358662858177995
Smagp,Smagp,4.615231,2.9638376,3.926582318866254e-06,6.649469305952927e-05,4.177213014350006
Cdc42ep2,Cdc42ep2,4.565086,3.7505822,4.992900457705404e-06,8.310278624670737e-05,4.08038441506926
Cd44,Cd44,4.538078,2.2621248,5.676933701649355e-06,9.395110240862196e-05,4.0270981195850375
5033406O09Rik,5033406O09Rik,4.531277,5.9820857,5.86282030579626e-06,9.662485174671611e-05,4.014911159419104
Sla2,Sla2,4.501354,4.5724287,6.752183870931031e-06,0.0001105733378953702,3.9563495800912487
Creb5,Creb5,4.4409323,2.9027045,8.957005891260142e-06,0.00014398106857801577,3.8416946075756058
Tspan8,Tspan8,4.439801,5.8588505,9.004202758415164e-06,0.00014463331717570475,3.839731653107408
Hba-a2,Hba-a2,4.4223037,7.8621492,9.765416401281976e-06,0.00015628601025216514,3.8060798955713944
Mmp25,Mmp25,4.3574915,2.003462,1.3156152109898008e-05,0.000206245224913367,3.6856160976521313
Tgfb1i1,Tgfb1i1,4.3539143,2.1708434,1.3372807786422493e-05,0.00020938957143691353,3.6790449519799315
Sptb,Sptb,4.303435,2.5736995,1.6817021710179432e-05,0.0002591719560985713,3.5864119934285803
Clec1a,Clec1a,4.2964544,6.9030046,1.735514746075355e-05,0.00026699427736189555,3.573498047012897
Adcy4,Adcy4,4.2818384,4.1982026,1.8535538544923837e-05,0.0002835560975372085,3.5473610092903782
Pde8a,Pde8a,4.260751,4.0497622,2.0374129594206556e-05,0.0003097307223731658,3.509015714580614
Mob3c,Mob3c,4.260604,2.2596755,2.038751215909654e-05,0.0003098263630410737,3.508881631005022
Ripor3,Ripor3,4.2481637,4.8325095,2.1552968978666778e-05,0.00032651552276245847,3.486096167253132
Cebpd,Cebpd,4.245295,3.1183574,2.1830616657663774e-05,0.0003306070961490426,3.4806878289699625
Plek,Plek,4.237844,8.069885,2.2567657900634256e-05,0.00034117769596422534,3.467019367997703
Lmna,Lmna,4.1988053,2.165095,2.6832665468984043e-05,0.0004014883517141718,3.396327050284784
Ostf1,Ostf1,4.1939883,2.074704,2.7409208830190185e-05,0.00040969406192262723,3.387540330635398
Rftn2,Rftn2,4.174416,2.0252233,2.98751416745307e-05,0.00044321725463562675,3.353383340682213
Gpr4,Gpr4,4.1722326,3.0932944,3.016295035388969e-05,0.0004471833946086849,3.349514331605784
Slc30a10,Slc30a10,4.1642227,4.0599604,3.124153334455733e-05,0.00046192007897023833,3.335433159216005
Cav1,Cav1,4.1521363,5.01229,3.293856262060583e-05,0.0004848782814881702,3.3143672682273966
Gm16104,Gm16104,4.1390815,4.415929,3.4869894990964336e-05,0.0005121010359832682,3.290644345584542
Gm44250,Gm44250,4.1331563,3.36652,3.5781530382294895e-05,0.0005242558162081979,3.280456742678328
Pon3,Pon3,4.1276865,3.351771,3.6643150852264255e-05,0.0005361607179793294,3.270705007939399
Sntb1,Sntb1,4.1035724,2.0859225,4.068187451998087e-05,0.0005916883420947018,3.2279069874473727
Nr4a1,Nr4a1,4.0838966,2.2744493,4.4286757797432324e-05,0.0006400703721229294,3.1937722751652777
Gem,Gem,4.080663,2.3568132,4.490739703767407e-05,0.0006488257552820825,3.187871919039067
Hlx,Hlx,4.0058904,3.3669724,6.178424752202615e-05,0.0008752968736980689,3.0578446227013685
Laptm5,Laptm5,3.99573,3.8403022,6.44952143619599e-05,0.0009098677464282822,3.0410217298443745
Gimap8,Gimap8,3.978751,4.5742164,6.927826979052633e-05,0.0009713853932663305,3.0126084313051544
Epb42,Epb42,3.958971,8.326622,7.527333171914056e-05,0.001044384609762137,2.9811395366428757
Ier3,Ier3,3.9409294,2.1470907,8.116648738485558e-05,0.0011197489738969766,2.9508793268570055
Snca,Snca,3.9226196,4.966732,8.759137382851478e-05,0.0012011785040620337,2.9203924484100985
Sspo,Sspo,3.8732588,2.1761725,0.00010738972091706697,0.0014535205379763237,2.8375788273495073
Ecm1,Ecm1,3.8487098,2.6224942,0.00011874156691255349,0.0015982556377006699,2.796353754957309
Gm7042,Gm7042,3.8329806,4.8107195,0.00012659993602342625,0.0016977525490483474,2.770125608800077
Mrvi1,Mrvi1,3.8133173,4.823578,0.00013711394905939944,0.0018264163257177503,2.7384002194889976
Gucy1a1,Gucy1a1,3.7850037,5.2668095,0.00015370634430383025,0.0020270401113729694,2.6931376573377834
Cnrip1,Cnrip1,3.7518425,3.9904644,0.00017553974373274585,0.0022990128727300354,2.638458597003896
Pfkfb4,Pfkfb4,3.7195795,2.1860766,0.0001995547142025416,0.002587932626364869,2.5870470341775387
Mmp28,Mmp28,3.7095175,2.9482772,0.00020765453645028612,0.002682623995283693,2.571440195094372
Crem,Crem,3.6928346,2.1836236,0.00022176830896604766,0.002856509194291152,2.5441643737306907
Pkd1l3,Pkd1l3,3.6588538,5.610193,0.00025334591370971925,0.003230862905981128,2.4906814698496054
Ldlrad4,Ldlrad4,3.6347325,2.6698132,0.0002782693511861788,0.0035252485019367065,2.452810263292183
Cited4,Cited4,3.5870843,3.8243709,0.00033439626547196607,0.00417431635278162,2.3794146407853796
Lbp,Lbp,3.5862164,2.6153107,0.00033551047020248173,0.004185833224904806,2.378218079137905
Emp3,Emp3,3.582171,3.1003504,0.0003407506721775097,0.004245149021416475,2.3721070597090983
Aqp1,Aqp1,3.567808,4.5014024,0.00035998016510017727,0.004457875102827295,2.350872103400142
Clec9a,Clec9a,3.565632,8.483503,0.00036298021610304014,0.004491353333831188,2.34762277773688
Tmc8,Tmc8,3.522156,3.8906212,0.00042805206002342086,0.005225488280101504,2.2818731219736805
Card6,Card6,3.5142422,2.8643906,0.00044101062413223974,0.005376170529844221,2.269526964099366
Adgrg3,Adgrg3,3.5036337,6.04991,0.00045895618335193287,0.005576266575870217,2.25365647277552
Fam124b,Fam124b,3.4924586,5.2939887,0.0004785958565520192,0.005792335614574591,2.237146282561067
Nod1,Nod1,3.4921525,3.269855,0.0004791447408161672,0.005797372714206358,2.236768777855935
Hbb-bs,Hbb-bs,3.461458,7.599065,0.000537257791967388,0.006450489197264949,2.1904073477497965
Filip1,Filip1,3.4613163,2.6666362,0.0005375406504579916,0.006452112241527503,2.1902980861913157
Cpne7,Cpne7,3.4223793,4.622511,0.0006207567366532977,0.007386024668060793,2.1315892462132298
Colgalt2,Colgalt2,3.400869,2.2480655,0.0006717204092108015,0.00793621860433454,2.100386377982324
Klf1,Klf1,3.3801782,4.4742856,0.000724388280520556,0.008521606990905657,2.0694784989570625
Dusp27,Dusp27,3.3477914,2.0234675,0.0008145831966339981,0.009475493728470716,2.0233981514956225
Prkcq,Prkcq,3.3456888,4.376055,0.0008207843640370159,0.009540007887507652,2.020451266228857
Mamstr,Mamstr,3.3215878,3.0108883,0.0008950681875310522,0.01032921927665589,1.985932502938638
Vamp5,Vamp5,3.308057,3.9231856,0.0009394562523033533,0.010801521873522582,1.9665150505584785
I830077J02Rik,I830077J02Rik,3.3074172,5.6316285,0.0009416058221345357,0.010820541813487638,1.9657509923979717
Smim1,Smim1,3.2929857,2.3755057,0.0009912948727454685,0.011320089985656631,1.9461501208404333
Dipk2b,Dipk2b,3.2917435,8.109168,0.0009956836593611506,0.011367236676547696,1.9443450974920526
Trim30a,Trim30a,3.247554,3.8049145,0.0011640157382995695,0.013137951852763237,1.881472334043657
Uba7,Uba7,3.2285635,5.965754,0.0012441359932458692,0.013952142115222093,1.8553591087057733
Inpp4b,Inpp4b,3.2063422,2.7819905,0.001344339635977644,0.015006526069366184,1.8237198329746067
Tmod1,Tmod1,3.1745524,2.768347,0.0015006776167789022,0.01656965017808618,1.7806866603996465
Ccdc60,Ccdc60,3.1549826,2.126151,0.0016050764315713568,0.0175757880631038,1.755085192977594
Trim10,Trim10,3.1494951,5.9535413,0.0016355289415086814,0.017882356101965917,1.7475752610059478
Vwa7,Vwa7,3.10737,2.640274,0.001887599900341588,0.020358214575616963,1.691260312482522
D330037F02Rik,D330037F02Rik,3.0741708,7.0318494,0.0021108846315048163,0.022505285611292565,1.647715471122692
Gp1ba,Gp1ba,3.0203116,6.2357426,0.0025251475557883716,0.02650161466729516,1.5767276649411672
S100a13,S100a13,3.0172377,2.7454138,0.0025508977729933433,0.026720516566735113,1.5731551502416241
Icam1,Icam1,3.0063307,2.2131217,0.002644213059399988,0.027572389684545315,1.5595255921881592
Rsad2,Rsad2,3.0012124,5.592533,0.002689069379916413,0.027993359608751014,1.552944976775557
Fxyd5,Fxyd5,2.9882612,6.1332526,0.002805697041373816,0.029089632044296012,1.5362617721232565
Lepr,Lepr,2.957147,3.1591766,0.003105002328780764,0.03186018242056373,1.496751741905339
Ulbp1,Ulbp1,2.9177694,2.8805597,0.0035254496079668123,0.03572134017200324,1.4470722558756648
Thbs1,Thbs1,2.9153354,3.1575947,0.003553063465826127,0.035959438472413556,1.444187098647271
Acr,Acr,2.9081705,4.168585,0.0036355011183876263,0.0367341996677784,1.434929417740222
Aqp8,Aqp8,2.8926208,3.1479518,0.0038204213297550116,0.03847810703511439,1.4147863016141105
Dhrs3,Dhrs3,2.8671966,2.1316652,0.004141256729928991,0.04133782220409585,1.3836524069941034
Sla,Sla,2.852186,7.61278,0.004341969759020437,0.043183473876931916,1.364682423954129
Fes,Fes,2.8343568,3.286185,0.004591803504019869,0.04546124787993022,1.342358647363145
Grm6,Grm6,2.8233006,3.6188622,0.004753199139280673,0.0469315307557767,1.3285352802655568
