names,names,stat,log2FoldChange,pvals,padj,p_log10
Gm6134,Gm6134,-0.016435686,-15.484214,0.9868868100067831,1.0,-0.0
Gm20147,Gm20147,-0.016435686,-14.872678,0.9868868100067831,1.0,-0.0
AC122117.1,AC122117.1,-0.016435686,-15.088102,0.9868868100067831,1.0,-0.0
Vmn2r106,Vmn2r106,-0.016435686,-15.753542,0.9868868100067831,1.0,-0.0
Gm6749,Gm6749,-0.016435686,-14.955821,0.9868868100067831,1.0,-0.0
Gm50040,Gm50040,-0.016435686,-14.908132,0.9868868100067831,1.0,-0.0
Gm13482,Gm13482,-0.016435686,-16.122208,0.9868868100067831,1.0,-0.0
Olfr1211,Olfr1211,-0.016435686,-15.719236,0.9868868100067831,1.0,-0.0
Gm4065,Gm4065,-0.016435686,-14.558251,0.9868868100067831,1.0,-0.0
Gm1965,Gm1965,-0.016435686,-15.506636,0.9868868100067831,1.0,-0.0
Gm34016,Gm34016,-0.016435686,-15.508505,0.9868868100067831,1.0,-0.0
Gm44107,Gm44107,-0.016435686,-15.563325,0.9868868100067831,1.0,-0.0
Olfr1196,Olfr1196,-0.016435686,-14.912346,0.9868868100067831,1.0,-0.0
Pldi,Pldi,-0.016435686,-15.104977,0.9868868100067831,1.0,-0.0
Gm26679,Gm26679,-0.016435686,-15.8776455,0.9868868100067831,1.0,-0.0
Gm19309,Gm19309,-0.016435686,-15.265373,0.9868868100067831,1.0,-0.0
Ccr1,Ccr1,-0.016435686,-15.744112,0.9868868100067831,1.0,-0.0
Gm37083,Gm37083,-0.016435686,-15.851912,0.9868868100067831,1.0,-0.0
Olfr1046,Olfr1046,-0.016435686,-15.94398,0.9868868100067831,1.0,-0.0
Olfr1057,Olfr1057,-0.016435686,-15.297135,0.9868868100067831,1.0,-0.0
Gm44627,Gm44627,-0.016435686,-15.326452,0.9868868100067831,1.0,-0.0
Gm23799,Gm23799,-0.016435686,-16.180412,0.9868868100067831,1.0,-0.0
Gm13474,Gm13474,-0.016435686,-14.837864,0.9868868100067831,1.0,-0.0
Gm6567,Gm6567,-0.016435686,-15.393756,0.9868868100067831,1.0,-0.0
A230108P19Rik,A230108P19Rik,-0.016435686,-15.196507,0.9868868100067831,1.0,-0.0
Gm27452,Gm27452,-0.016435686,-16.67481,0.9868868100067831,1.0,-0.0
Gm23730,Gm23730,-0.016435686,-16.725311,0.9868868100067831,1.0,-0.0
Slfn1,Slfn1,-0.016435686,-15.404431,0.9868868100067831,1.0,-0.0
Gm11497,Gm11497,-0.016435686,-14.687284,0.9868868100067831,1.0,-0.0
Gm49519,Gm49519,-0.016435686,-15.056718,0.9868868100067831,1.0,-0.0
Mir5626,Mir5626,-0.016435686,-16.293839,0.9868868100067831,1.0,-0.0
Gm14661,Gm14661,-0.016435686,-15.002745,0.9868868100067831,1.0,-0.0
Lypd5,Lypd5,-0.016435686,-15.743551,0.9868868100067831,1.0,-0.0
Gm8798,Gm8798,-0.016435686,-15.469513,0.9868868100067831,1.0,-0.0
Gm20529,Gm20529,-0.016435686,-14.962117,0.9868868100067831,1.0,-0.0
Gm12241,Gm12241,-0.016435686,-14.963245,0.9868868100067831,1.0,-0.0
Gm8748,Gm8748,-0.016435686,-15.102621,0.9868868100067831,1.0,-0.0
Mtnr1b,Mtnr1b,-0.016435686,-15.326728,0.9868868100067831,1.0,-0.0
Gm11831,Gm11831,-0.016435686,-15.523259,0.9868868100067831,1.0,-0.0
Gm45168,Gm45168,-0.016435686,-15.121286,0.9868868100067831,1.0,-0.0
Fam216b,Fam216b,-0.016435686,-15.742451,0.9868868100067831,1.0,-0.0
Gm4152,Gm4152,-0.016435686,-15.3655405,0.9868868100067831,1.0,-0.0
Tktl1,Tktl1,-0.016435686,-15.773598,0.9868868100067831,1.0,-0.0
Gm26940,Gm26940,-0.016435686,-15.068033,0.9868868100067831,1.0,-0.0
Gm2875,Gm2875,-0.016435686,-14.955472,0.9868868100067831,1.0,-0.0
Gm28587,Gm28587,-0.016435686,-15.359504,0.9868868100067831,1.0,-0.0
Olfr371,Olfr371,-0.016435686,-15.150271,0.9868868100067831,1.0,-0.0
Olfr464,Olfr464,-0.016435686,-15.073561,0.9868868100067831,1.0,-0.0
Gm19098,Gm19098,-0.016435686,-15.326249,0.9868868100067831,1.0,-0.0
Gm7341,Gm7341,-0.016435686,-15.022362,0.9868868100067831,1.0,-0.0
Gm15008,Gm15008,-0.016435686,-15.5338955,0.9868868100067831,1.0,-0.0
Gm45039,Gm45039,-0.016435686,-15.263495,0.9868868100067831,1.0,-0.0
Gm22456,Gm22456,-0.016435686,-16.356152,0.9868868100067831,1.0,-0.0
Gm1559,Gm1559,-0.016435686,-15.118687,0.9868868100067831,1.0,-0.0
Gm19311,Gm19311,-0.016435686,-15.455055,0.9868868100067831,1.0,-0.0
Gm22384,Gm22384,-0.016435686,-15.749433,0.9868868100067831,1.0,-0.0
Gm29123,Gm29123,-0.016435686,-15.161997,0.9868868100067831,1.0,-0.0
Tlr11,Tlr11,-0.016435686,-15.15928,0.9868868100067831,1.0,-0.0
Gm36146,Gm36146,-0.016435686,-15.1521015,0.9868868100067831,1.0,-0.0
Cd200r3,Cd200r3,-0.016435686,-15.637007,0.9868868100067831,1.0,-0.0
Gm13117,Gm13117,-0.016435686,-15.379165,0.9868868100067831,1.0,-0.0
A330093E20Rik,A330093E20Rik,-0.016435686,-15.559131,0.9868868100067831,1.0,-0.0
Gm14205,Gm14205,-0.016435686,-15.574753,0.9868868100067831,1.0,-0.0
Gm14200,Gm14200,-0.016435686,-15.645306,0.9868868100067831,1.0,-0.0
Gm37027,Gm37027,-0.016435686,-16.059505,0.9868868100067831,1.0,-0.0
4933429O19Rik,4933429O19Rik,-0.016435686,-15.144405,0.9868868100067831,1.0,-0.0
Gm15917,Gm15917,-0.016435686,-15.634001,0.9868868100067831,1.0,-0.0
Gm7436,Gm7436,-0.016435686,-15.523004,0.9868868100067831,1.0,-0.0
C630028M04Rik,C630028M04Rik,-0.016435686,-15.038194,0.9868868100067831,1.0,-0.0
Gm15336,Gm15336,-0.016435686,-15.115492,0.9868868100067831,1.0,-0.0
Gm47037,Gm47037,-0.016435686,-15.837901,0.9868868100067831,1.0,-0.0
Gm7482,Gm7482,-0.016435686,-15.81829,0.9868868100067831,1.0,-0.0
Gm17333,Gm17333,-0.016435686,-16.169256,0.9868868100067831,1.0,-0.0
4930545L23Rik,4930545L23Rik,-0.016435686,-15.336735,0.9868868100067831,1.0,-0.0
Krt25,Krt25,-0.016435686,-16.16516,0.9868868100067831,1.0,-0.0
Gm13445,Gm13445,-0.016435686,-15.996723,0.9868868100067831,1.0,-0.0
Gm45210,Gm45210,-0.016435686,-15.446741,0.9868868100067831,1.0,-0.0
Krt39,Krt39,-0.016435686,-15.533672,0.9868868100067831,1.0,-0.0
Krtap3-2,Krtap3-2,-0.016435686,-15.595185,0.9868868100067831,1.0,-0.0
4921517D16Rik,4921517D16Rik,-0.016435686,-14.995692,0.9868868100067831,1.0,-0.0
Gm8104,Gm8104,-0.016435686,-15.187297,0.9868868100067831,1.0,-0.0
4930474N05Rik,4930474N05Rik,-0.016435686,-15.014061,0.9868868100067831,1.0,-0.0
Gm8032,Gm8032,-0.016435686,-14.721485,0.9868868100067831,1.0,-0.0
Cdrt4,Cdrt4,-0.016435686,-14.758404,0.9868868100067831,1.0,-0.0
Vmn1r73,Vmn1r73,-0.016435686,-15.887732,0.9868868100067831,1.0,-0.0
Olfr1346,Olfr1346,-0.016435686,-15.436412,0.9868868100067831,1.0,-0.0
Cyp21a1,Cyp21a1,-0.016435686,-14.920848,0.9868868100067831,1.0,-0.0
Ccr2,Ccr2,-0.016435686,-15.216081,0.9868868100067831,1.0,-0.0
Gm7527,Gm7527,-0.016435686,-15.315296,0.9868868100067831,1.0,-0.0
4930556G22Rik,4930556G22Rik,-0.016435686,-15.389943,0.9868868100067831,1.0,-0.0
Gm47321,Gm47321,-0.016435686,-14.522865,0.9868868100067831,1.0,-0.0
Gm12356,Gm12356,-0.016435686,-14.838515,0.9868868100067831,1.0,-0.0
Gm31510,Gm31510,-0.016435686,-15.269833,0.9868868100067831,1.0,-0.0
Gm35037,Gm35037,-0.016435686,-15.615681,0.9868868100067831,1.0,-0.0
Gm50067,Gm50067,-0.016435686,-15.781254,0.9868868100067831,1.0,-0.0
Cma1,Cma1,-0.016435686,-15.453672,0.9868868100067831,1.0,-0.0
Gm23585,Gm23585,-0.016435686,-15.893487,0.9868868100067831,1.0,-0.0
Gm13257,Gm13257,-0.016435686,-15.403151,0.9868868100067831,1.0,-0.0
Krt31,Krt31,-0.016435686,-15.167986,0.9868868100067831,1.0,-0.0
Gm37432,Gm37432,-0.016435686,-14.874028,0.9868868100067831,1.0,-0.0
C230088H06Rik,C230088H06Rik,-0.016435686,-15.138385,0.9868868100067831,1.0,-0.0
H2-Aa,H2-Aa,-0.016435686,-14.631047,0.9868868100067831,1.0,-0.0
Gm16976,Gm16976,-0.016435686,-14.444637,0.9868868100067831,1.0,-0.0
Kdm4dl,Kdm4dl,-0.016435686,-15.14064,0.9868868100067831,1.0,-0.0
Gm14132,Gm14132,-0.016435686,-15.661241,0.9868868100067831,1.0,-0.0
C86187,C86187,-0.016435686,-15.290244,0.9868868100067831,1.0,-0.0
LOC102637012,LOC102637012,-0.016435686,-15.362967,0.9868868100067831,1.0,-0.0
Gm23499,Gm23499,-0.016435686,-15.621003,0.9868868100067831,1.0,-0.0
Gm8840,Gm8840,-0.016435686,-15.073308,0.9868868100067831,1.0,-0.0
Olfr137,Olfr137,-0.016435686,-16.06367,0.9868868100067831,1.0,-0.0
Olfr745,Olfr745,-0.016435686,-14.910592,0.9868868100067831,1.0,-0.0
Tmem217,Tmem217,-0.016435686,-15.575824,0.9868868100067831,1.0,-0.0
Traj27,Traj27,-0.016435686,-15.208774,0.9868868100067831,1.0,-0.0
Aspa,Aspa,-0.016435686,-15.372512,0.9868868100067831,1.0,-0.0
Gm38431,Gm38431,-0.016435686,-14.553253,0.9868868100067831,1.0,-0.0
Gm7085,Gm7085,-0.016435686,-15.624749,0.9868868100067831,1.0,-0.0
Nat3,Nat3,-0.016435686,-15.058425,0.9868868100067831,1.0,-0.0
4930506C21Rik,4930506C21Rik,-0.016435686,-15.223856,0.9868868100067831,1.0,-0.0
4930479D17Rik,4930479D17Rik,-0.016435686,-15.114968,0.9868868100067831,1.0,-0.0
Gm29736,Gm29736,-0.016435686,-14.919406,0.9868868100067831,1.0,-0.0
4930455H04Rik,4930455H04Rik,-0.016435686,-15.474009,0.9868868100067831,1.0,-0.0
Fabp2,Fabp2,-0.016435686,-15.003852,0.9868868100067831,1.0,-0.0
Olfr5,Olfr5,-0.016435686,-15.018168,0.9868868100067831,1.0,-0.0
Gm15398,Gm15398,-0.016435686,-15.320562,0.9868868100067831,1.0,-0.0
Gm49684,Gm49684,-0.016435686,-15.197172,0.9868868100067831,1.0,-0.0
Olfr60,Olfr60,-0.016435686,-15.306413,0.9868868100067831,1.0,-0.0
Gm11752,Gm11752,-0.016435686,-14.691427,0.9868868100067831,1.0,-0.0
Sbk2,Sbk2,-0.016435686,-15.494887,0.9868868100067831,1.0,-0.0
Ifi207,Ifi207,-0.016435686,-15.600233,0.9868868100067831,1.0,-0.0
Gm13332,Gm13332,-0.016435686,-14.9068165,0.9868868100067831,1.0,-0.0
Olfr395,Olfr395,-0.016435686,-15.208683,0.9868868100067831,1.0,-0.0
AC141471.5,AC141471.5,-0.016435686,-15.335023,0.9868868100067831,1.0,-0.0
Gm9139,Gm9139,-0.016435686,-15.339465,0.9868868100067831,1.0,-0.0
Gm13264,Gm13264,-0.016435686,-16.307167,0.9868868100067831,1.0,-0.0
A630010A05Rik,A630010A05Rik,-0.016435686,-15.358559,0.9868868100067831,1.0,-0.0
Gm49094,Gm49094,-0.016435686,-15.455014,0.9868868100067831,1.0,-0.0
Gm29783,Gm29783,-0.016435686,-14.936626,0.9868868100067831,1.0,-0.0
Gm28118,Gm28118,-0.016435686,-15.3967085,0.9868868100067831,1.0,-0.0
1700012B07Rik,1700012B07Rik,-0.016435686,-15.086271,0.9868868100067831,1.0,-0.0
Gm14862,Gm14862,-0.016435686,-15.840533,0.9868868100067831,1.0,-0.0
Gm48227,Gm48227,-0.016435686,-15.243158,0.9868868100067831,1.0,-0.0
Rnf183,Rnf183,-0.016435686,-15.120358,0.9868868100067831,1.0,-0.0
1700013F07Rik,1700013F07Rik,-0.016435686,-15.389933,0.9868868100067831,1.0,-0.0
Gm35501,Gm35501,-0.016435686,-15.033498,0.9868868100067831,1.0,-0.0
Gm26653,Gm26653,-0.016435686,-15.410789,0.9868868100067831,1.0,-0.0
Gm5350,Gm5350,-0.016435686,-15.410869,0.9868868100067831,1.0,-0.0
Gm15619,Gm15619,-0.016435686,-15.644269,0.9868868100067831,1.0,-0.0
Gm35164,Gm35164,-0.016435686,-15.590382,0.9868868100067831,1.0,-0.0
Gm13296,Gm13296,-0.016435686,-15.156295,0.9868868100067831,1.0,-0.0
Havcr1,Havcr1,-0.016435686,-15.291186,0.9868868100067831,1.0,-0.0
Gm33037,Gm33037,-0.016435686,-15.382731,0.9868868100067831,1.0,-0.0
Gm48633,Gm48633,-0.016435686,-15.284932,0.9868868100067831,1.0,-0.0
Olfr531,Olfr531,-0.016435686,-15.693427,0.9868868100067831,1.0,-0.0
Gm14343,Gm14343,-0.016435686,-15.530737,0.9868868100067831,1.0,-0.0
Gm5937,Gm5937,-0.016435686,-15.423147,0.9868868100067831,1.0,-0.0
Fsbp,Fsbp,-0.016435686,-14.731051,0.9868868100067831,1.0,-0.0
Gm14392,Gm14392,-0.016435686,-15.2073555,0.9868868100067831,1.0,-0.0
Gm44507,Gm44507,-0.016435686,-15.752173,0.9868868100067831,1.0,-0.0
Trav7-1,Trav7-1,-0.016435686,-14.713923,0.9868868100067831,1.0,-0.0
Ccdc121,Ccdc121,-0.016435686,-15.350872,0.9868868100067831,1.0,-0.0
Ldoc1,Ldoc1,-0.016435686,-15.275937,0.9868868100067831,1.0,-0.0
Ceacam19,Ceacam19,-0.016435686,-15.243292,0.9868868100067831,1.0,-0.0
Gm32432,Gm32432,-0.016435686,-15.277473,0.9868868100067831,1.0,-0.0
Gm21719,Gm21719,-0.016435686,-15.349823,0.9868868100067831,1.0,-0.0
Gm49907,Gm49907,-0.016435686,-14.818853,0.9868868100067831,1.0,-0.0
AC166172.5,AC166172.5,-0.016435686,-15.425868,0.9868868100067831,1.0,-0.0
AV205837,AV205837,-0.016435686,-15.169173,0.9868868100067831,1.0,-0.0
Gm50046,Gm50046,-0.016435686,-14.735741,0.9868868100067831,1.0,-0.0
4930529I22Rik,4930529I22Rik,-0.016435686,-14.983379,0.9868868100067831,1.0,-0.0
Tex101,Tex101,-0.016435686,-14.885713,0.9868868100067831,1.0,-0.0
4930507D10Rik,4930507D10Rik,-0.016435686,-14.722407,0.9868868100067831,1.0,-0.0
Cd177,Cd177,-0.016435686,-15.719857,0.9868868100067831,1.0,-0.0
Thrsp,Thrsp,-0.016435686,-15.384539,0.9868868100067831,1.0,-0.0
Tmem273,Tmem273,-0.016435686,-15.54117,0.9868868100067831,1.0,-0.0
Ifi206,Ifi206,-0.016435686,-15.350358,0.9868868100067831,1.0,-0.0
Gm43447,Gm43447,-0.016435686,-15.715041,0.9868868100067831,1.0,-0.0
Adipoq,Adipoq,-0.016435686,-15.231264,0.9868868100067831,1.0,-0.0
Gm24616,Gm24616,-0.016435686,-15.18219,0.9868868100067831,1.0,-0.0
Vmn1r71,Vmn1r71,-0.016435686,-15.926689,0.9868868100067831,1.0,-0.0
Mir7240,Mir7240,-0.016435686,-15.441431,0.9868868100067831,1.0,-0.0
Gm7633,Gm7633,-0.016435686,-15.367726,0.9868868100067831,1.0,-0.0
Phxr2,Phxr2,-0.016435686,-15.471194,0.9868868100067831,1.0,-0.0
Gm47570,Gm47570,-0.016435686,-15.423192,0.9868868100067831,1.0,-0.0
Gm46234,Gm46234,-0.016435686,-15.828576,0.9868868100067831,1.0,-0.0
Gm5969,Gm5969,-0.016435686,-15.232776,0.9868868100067831,1.0,-0.0
Gm11685,Gm11685,-0.016435686,-15.567716,0.9868868100067831,1.0,-0.0
Gm49192,Gm49192,-0.016435686,-16.018227,0.9868868100067831,1.0,-0.0
Gm7965,Gm7965,-0.016435686,-14.899828,0.9868868100067831,1.0,-0.0
Prr30,Prr30,-0.016435686,-15.39127,0.9868868100067831,1.0,-0.0
Gm41517,Gm41517,-0.016435686,-15.665546,0.9868868100067831,1.0,-0.0
AC090881.2,AC090881.2,-0.016435686,-15.372247,0.9868868100067831,1.0,-0.0
Gm5958,Gm5958,-0.016435686,-15.094529,0.9868868100067831,1.0,-0.0
Gm4412,Gm4412,-0.016435686,-15.423093,0.9868868100067831,1.0,-0.0
Hrg,Hrg,-0.016435686,-15.773397,0.9868868100067831,1.0,-0.0
Gm15511,Gm15511,-0.016435686,-15.034308,0.9868868100067831,1.0,-0.0
Gm32885,Gm32885,-0.016435686,-15.099469,0.9868868100067831,1.0,-0.0
Gm9264,Gm9264,-0.016435686,-16.221195,0.9868868100067831,1.0,-0.0
8430437L04Rik,8430437L04Rik,-0.016435686,-14.7855215,0.9868868100067831,1.0,-0.0
1700069L16Rik,1700069L16Rik,-0.016435686,-15.1117735,0.9868868100067831,1.0,-0.0
Dpep3,Dpep3,-0.016435686,-16.06598,0.9868868100067831,1.0,-0.0
Gm32526,Gm32526,-0.016435686,-15.182103,0.9868868100067831,1.0,-0.0
Serpina5,Serpina5,-0.016435686,-14.65356,0.9868868100067831,1.0,-0.0
9430007M09Rik,9430007M09Rik,-0.016435686,-15.654167,0.9868868100067831,1.0,-0.0
Gm30198,Gm30198,-0.016435686,-15.643699,0.9868868100067831,1.0,-0.0
Gm30929,Gm30929,-0.016435686,-15.425359,0.9868868100067831,1.0,-0.0
Hist1h4m,Hist1h4m,-0.016435686,-15.510639,0.9868868100067831,1.0,-0.0
Gm48104,Gm48104,-0.016435686,-15.4368725,0.9868868100067831,1.0,-0.0
A930009A15Rik,A930009A15Rik,-0.016435686,-15.443951,0.9868868100067831,1.0,-0.0
Gm8543,Gm8543,-0.016435686,-14.862112,0.9868868100067831,1.0,-0.0
3300002A11Rik,3300002A11Rik,-0.016435686,-15.380932,0.9868868100067831,1.0,-0.0
Apol9b,Apol9b,-0.016435686,-15.021403,0.9868868100067831,1.0,-0.0
Gm43380,Gm43380,-0.016435686,-15.216768,0.9868868100067831,1.0,-0.0
Gm42826,Gm42826,-0.016435686,-15.656624,0.9868868100067831,1.0,-0.0
AY702103,AY702103,-0.016435686,-15.304512,0.9868868100067831,1.0,-0.0
Vmn1r197,Vmn1r197,-0.016435686,-15.502731,0.9868868100067831,1.0,-0.0
Gm15708,Gm15708,-0.016435686,-14.977259,0.9868868100067831,1.0,-0.0
Gm31562,Gm31562,-0.016435686,-15.111133,0.9868868100067831,1.0,-0.0
Vmn1r219,Vmn1r219,-0.016435686,-15.241264,0.9868868100067831,1.0,-0.0
Odf3,Odf3,-0.016435686,-15.183354,0.9868868100067831,1.0,-0.0
Gm8371,Gm8371,-0.016435686,-15.602811,0.9868868100067831,1.0,-0.0
Slc10a2,Slc10a2,-0.016435686,-15.488628,0.9868868100067831,1.0,-0.0
Gm19007,Gm19007,-0.016435686,-15.89764,0.9868868100067831,1.0,-0.0
Gm19299,Gm19299,-0.016435686,-15.4571295,0.9868868100067831,1.0,-0.0
Gm47392,Gm47392,-0.016435686,-15.47591,0.9868868100067831,1.0,-0.0
Gm37244,Gm37244,-0.016435686,-15.021766,0.9868868100067831,1.0,-0.0
1700047L14Rik,1700047L14Rik,-0.016435686,-15.082534,0.9868868100067831,1.0,-0.0
Kcnd3os,Kcnd3os,-0.016435686,-15.443154,0.9868868100067831,1.0,-0.0
Gm45164,Gm45164,-0.016435686,-15.162354,0.9868868100067831,1.0,-0.0
Gm48257,Gm48257,-0.016435686,-15.16198,0.9868868100067831,1.0,-0.0
Gm28857,Gm28857,-0.016435686,-15.118533,0.9868868100067831,1.0,-0.0
Gm47331,Gm47331,-0.016435686,-15.47713,0.9868868100067831,1.0,-0.0
Gm8598,Gm8598,-0.016435686,-15.036794,0.9868868100067831,1.0,-0.0
BB014433,BB014433,-0.016435686,-15.632789,0.9868868100067831,1.0,-0.0
Gm38563,Gm38563,-0.016435686,-16.080948,0.9868868100067831,1.0,-0.0
Gm33050,Gm33050,-0.016435686,-15.297463,0.9868868100067831,1.0,-0.0
Gm16081,Gm16081,-0.016435686,-15.99149,0.9868868100067831,1.0,-0.0
Gm29187,Gm29187,-0.016435686,-15.5991535,0.9868868100067831,1.0,-0.0
Gm5949,Gm5949,-0.016435686,-15.516872,0.9868868100067831,1.0,-0.0
Gm15563,Gm15563,-0.016435686,-15.054343,0.9868868100067831,1.0,-0.0
Gm29909,Gm29909,-0.016435686,-15.548415,0.9868868100067831,1.0,-0.0
Gm15959,Gm15959,-0.016435686,-15.307898,0.9868868100067831,1.0,-0.0
1700016D06Rik,1700016D06Rik,-0.016435686,-15.697292,0.9868868100067831,1.0,-0.0
Gm47401,Gm47401,-0.016435686,-15.23088,0.9868868100067831,1.0,-0.0
Gm47955,Gm47955,-0.016435686,-15.749127,0.9868868100067831,1.0,-0.0
AC125059.2,AC125059.2,-0.016435686,-15.765727,0.9868868100067831,1.0,-0.0
Tlr1,Tlr1,-0.016435686,-14.62429,0.9868868100067831,1.0,-0.0
Olfr901,Olfr901,-0.016435686,-15.407234,0.9868868100067831,1.0,-0.0
Gm18139,Gm18139,-0.016435686,-14.848116,0.9868868100067831,1.0,-0.0
Gm15775,Gm15775,-0.016435686,-15.093923,0.9868868100067831,1.0,-0.0
Gm16237,Gm16237,-0.016435686,-15.17263,0.9868868100067831,1.0,-0.0
Gm47731,Gm47731,-0.016435686,-15.662331,0.9868868100067831,1.0,-0.0
Gm19990,Gm19990,-0.016435686,-14.92441,0.9868868100067831,1.0,-0.0
Gm26517,Gm26517,-0.016435686,-15.556783,0.9868868100067831,1.0,-0.0
Gm6245,Gm6245,-0.016435686,-15.8629055,0.9868868100067831,1.0,-0.0
1700084J12Rik,1700084J12Rik,-0.016435686,-15.384383,0.9868868100067831,1.0,-0.0
Tmc2,Tmc2,-0.016435686,-15.963576,0.9868868100067831,1.0,-0.0
Tgm6,Tgm6,-0.016435686,-15.129372,0.9868868100067831,1.0,-0.0
Gm37192,Gm37192,-0.016435686,-15.358897,0.9868868100067831,1.0,-0.0
CN725425,CN725425,-0.016435686,-14.837581,0.9868868100067831,1.0,-0.0
Il20ra,Il20ra,-0.016435686,-15.985985,0.9868868100067831,1.0,-0.0
Olfr809,Olfr809,-0.016435686,-16.232695,0.9868868100067831,1.0,-0.0
Iqca1l,Iqca1l,-0.016435686,-14.983668,0.9868868100067831,1.0,-0.0
AC132452.1,AC132452.1,-0.016435686,-15.51978,0.9868868100067831,1.0,-0.0
Gm47792,Gm47792,-0.016435686,-15.184979,0.9868868100067831,1.0,-0.0
Vmn1r16,Vmn1r16,-0.016435686,-15.662564,0.9868868100067831,1.0,-0.0
Gm49234,Gm49234,-0.016435686,-15.853978,0.9868868100067831,1.0,-0.0
4930453C13Rik,4930453C13Rik,-0.016435686,-15.089548,0.9868868100067831,1.0,-0.0
Gm45949,Gm45949,-0.016435686,-16.171995,0.9868868100067831,1.0,-0.0
Gm48365,Gm48365,-0.016435686,-15.1651535,0.9868868100067831,1.0,-0.0
Gm43851,Gm43851,-0.016435686,-15.173912,0.9868868100067831,1.0,-0.0
Gm48709,Gm48709,-0.016435686,-15.650374,0.9868868100067831,1.0,-0.0
Gm49271,Gm49271,-0.016435686,-15.871916,0.9868868100067831,1.0,-0.0
Gm36241,Gm36241,-0.016435686,-15.810276,0.9868868100067831,1.0,-0.0
Gm5281,Gm5281,-0.016435686,-15.421899,0.9868868100067831,1.0,-0.0
Gm15939,Gm15939,-0.016435686,-15.42909,0.9868868100067831,1.0,-0.0
AC120011.1,AC120011.1,-0.016435686,-15.851162,0.9868868100067831,1.0,-0.0
4932415M13Rik,4932415M13Rik,-0.016435686,-15.044645,0.9868868100067831,1.0,-0.0
Gm10620,Gm10620,-0.016435686,-16.787365,0.9868868100067831,1.0,-0.0
Gm15272,Gm15272,-0.016435686,-15.5444765,0.9868868100067831,1.0,-0.0
Gm20617,Gm20617,-0.016435686,-15.029661,0.9868868100067831,1.0,-0.0
Gm17182,Gm17182,-0.016435686,-15.445875,0.9868868100067831,1.0,-0.0
Gm33016,Gm33016,-0.016435686,-15.023179,0.9868868100067831,1.0,-0.0
Gm13857,Gm13857,-0.016435686,-16.220657,0.9868868100067831,1.0,-0.0
Gm5099,Gm5099,-0.016435686,-15.284031,0.9868868100067831,1.0,-0.0
Gm32219,Gm32219,-0.016435686,-15.537893,0.9868868100067831,1.0,-0.0
F730035M05Rik,F730035M05Rik,-0.016435686,-15.38145,0.9868868100067831,1.0,-0.0
Fam24a,Fam24a,-0.016435686,-15.625252,0.9868868100067831,1.0,-0.0
Mir34b,Mir34b,-0.016435686,-15.525512,0.9868868100067831,1.0,-0.0
Cst7,Cst7,-0.016435686,-15.585294,0.9868868100067831,1.0,-0.0
Gm19001,Gm19001,-0.016435686,-15.8396,0.9868868100067831,1.0,-0.0
Gm42965,Gm42965,-0.016435686,-15.242248,0.9868868100067831,1.0,-0.0
Gm6418,Gm6418,-0.016435686,-15.235647,0.9868868100067831,1.0,-0.0
Gm7508,Gm7508,-0.016435686,-15.425515,0.9868868100067831,1.0,-0.0
Gm5040,Gm5040,-0.016435686,-15.202311,0.9868868100067831,1.0,-0.0
Gm43834,Gm43834,-0.016435686,-14.705031,0.9868868100067831,1.0,-0.0
Gm42669,Gm42669,-0.016435686,-15.811339,0.9868868100067831,1.0,-0.0
Gm8599,Gm8599,-0.016435686,-15.988564,0.9868868100067831,1.0,-0.0
Gm32184,Gm32184,-0.016435686,-15.3365,0.9868868100067831,1.0,-0.0
Gm23319,Gm23319,-0.016435686,-15.635087,0.9868868100067831,1.0,-0.0
Gm43092,Gm43092,-0.016435686,-15.419992,0.9868868100067831,1.0,-0.0
Gm48545,Gm48545,-0.016435686,-15.036213,0.9868868100067831,1.0,-0.0
Olfr57,Olfr57,-0.016435686,-15.703178,0.9868868100067831,1.0,-0.0
Gm4165,Gm4165,-0.016435686,-15.346588,0.9868868100067831,1.0,-0.0
Gm5866,Gm5866,-0.016435686,-14.943585,0.9868868100067831,1.0,-0.0
Vmn2r83,Vmn2r83,-0.016435686,-15.457501,0.9868868100067831,1.0,-0.0
Gm47751,Gm47751,-0.016435686,-15.720371,0.9868868100067831,1.0,-0.0
Gm43780,Gm43780,-0.016435686,-15.012251,0.9868868100067831,1.0,-0.0
Olfr127,Olfr127,-0.016435686,-15.625963,0.9868868100067831,1.0,-0.0
Gm24519,Gm24519,-0.016435686,-17.535278,0.9868868100067831,1.0,-0.0
Gm43395,Gm43395,-0.016435686,-15.280262,0.9868868100067831,1.0,-0.0
Gm48763,Gm48763,-0.016435686,-15.165899,0.9868868100067831,1.0,-0.0
Gm15701,Gm15701,-0.016435686,-14.992877,0.9868868100067831,1.0,-0.0
Olfr1425,Olfr1425,-0.016435686,-15.648583,0.9868868100067831,1.0,-0.0
Tex28,Tex28,-0.016435686,-15.565225,0.9868868100067831,1.0,-0.0
Gm9003,Gm9003,-0.016435686,-15.274558,0.9868868100067831,1.0,-0.0
Gm5402,Gm5402,-0.016435686,-15.328988,0.9868868100067831,1.0,-0.0
Cxcr5,Cxcr5,-0.016435686,-15.2885275,0.9868868100067831,1.0,-0.0
Gm37056,Gm37056,-0.016435686,-15.566474,0.9868868100067831,1.0,-0.0
Gm42982,Gm42982,-0.016435686,-15.306998,0.9868868100067831,1.0,-0.0
