,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
13481,Tll1,985.017745971986,2.19009173158879,0.115636896461286,18.939385253408368,5.402419421744499e-80,4.173660403241347e-79,78.37948289091943
6914,Hoxd9,213.37462252908196,2.1959775071867624,0.0969255515300961,22.656332334667123,1.2083413033886856e-113,1.3346363736209178e-112,111.87463704324398
10555,Ppp1r3d,29.11751858246269,2.2011959219914523,0.2466257595627061,8.92524741087228,4.447040790090348e-19,1.2035698197402192e-18,17.91952871099894
1994,C1s1,21.61690830949044,2.201383656041713,0.2846919017888248,7.732512383420822,1.0544455898119442e-14,2.4889312810569533e-14,13.603987094018068
3148,Crispld1,373.4993727598894,2.201917693816538,0.1005422051107093,21.900431678338027,2.5733128618692293e-106,2.650254055799366e-105,104.57671249219784
5243,Gm11210,43.49754877099047,2.2053316571689434,0.1989901875353025,11.082615100192813,1.5235643610354794e-28,5.253823172869716e-28,27.27952454828753
9730,Pag1,2127.275637671808,2.20791978341999,0.0484610268352566,45.56073050052814,0.0,0.0,inf
7933,Lrfn2,589.4867398239505,2.2110894349177572,0.1346809122156729,16.417244274207185,1.4395790825577312e-60,8.6145352250841e-60,59.0647681488168
14343,Unc13d,28.373747404881858,2.216538092132798,0.250864260580701,8.83560730014691,9.955592416795497e-19,2.6644577862228447e-18,17.574391156021946
14571,Vsig2,40.160412433330315,2.2166219274577084,0.2243706289164158,9.879287401219797,5.1195667949588514e-23,1.5404723459445268e-22,21.81234609358949
5683,Gm26815,86.19234106134512,2.229651710944083,0.1578587056709946,14.124350642979872,2.688667455108254e-45,1.290845425827932e-44,43.88912575984756
3755,Dnm1,508.88622358013976,2.230270671357339,0.0833463919191325,26.759054831327028,9.687931923337464e-158,1.5851762786782882e-156,155.79992243527565
12852,St8sia4,526.6151250610682,2.2304169881460822,0.062354867714807,35.769733300491616,3.264943129138634e-280,1.056099356288814e-278,277.976295222088
10346,Plxna2,9865.544097757933,2.233246184245942,0.0390834649949287,57.140434824182485,0.0,0.0,inf
13488,Tlr4,54.39368270924938,2.239185484763096,0.250648725141622,8.933560238528669,4.1251457298280028e-19,1.1170395498093871e-18,17.95193145001787
9188,Neurl3,20.52381396811375,2.245574379805085,0.3205088809655174,7.006278181872532,2.4474107772705244e-12,5.319421758559326e-12,11.274135574606388
133,2310014F06Rik,189.22430727480815,2.246269772682611,0.1096122083250531,20.492879461212347,2.4920940201302732e-93,2.243904773564083e-92,91.6489955775376
12659,Sparcl1,395.8065465796292,2.246309567674101,0.0796061949296578,28.217773373780776,3.53965340425902e-175,6.4497092858433275e-174,173.19045986031037
7107,Iigp1,23.57338092655219,2.246452967825685,0.3058730372283537,7.344396839230275,2.0668903609498746e-13,4.686879364881475e-13,12.329116224598105
8374,Megf11,732.895099916342,2.247950695899094,0.1268836193989383,17.716634397315303,3.1203120847341846e-70,2.1524841025381832e-69,68.66706004740297
3027,Copz2,43.51906751113689,2.249471725573951,0.2071592068324005,10.858661606065413,1.813881214332187e-27,6.105887419561148e-27,26.214251207491355
3318,Cyp1b1,95.5151697417001,2.2604315617488413,0.1448785666092567,15.602249626373755,7.027354738232692e-55,3.8948949209707976e-54,53.40950425451469
9562,Nxnl2,21.631874054343587,2.26132847353754,0.2929683868911343,7.718677422959764,1.1754295986621424e-14,2.76940926252502e-14,13.557612859594837
11996,Sh2d3c,243.87089307685645,2.2636938359743444,0.0973146427471778,23.26159529615076,1.0857635836642412e-119,1.282017016693123e-118,117.89210621022524
4925,Fzd4,391.608278690551,2.2647476853454354,0.0747103353336724,30.313713293222204,7.561768856312599e-202,1.6170632650089596e-200,199.79127298868556
12334,Slc4a1,21.814163259112565,2.275558399793532,0.3883618904439188,5.859376153495504,4.646092279117345e-09,8.947577588689152e-09,8.048294526948188
14484,Vax1,30.256753004099423,2.2763559719019466,0.2403772424041289,9.46993130104585,2.8002780234525138e-21,8.04550862606799e-21,20.094446495193015
6723,Hdac7,1444.5844002292952,2.2784785289305267,0.0390979729343774,58.27612937260849,0.0,0.0,inf
11942,Sez6l,241.4423515685855,2.281114031409427,0.133587141963979,17.075850249304047,2.245308677741397e-65,1.4537854378126276e-64,63.83749968567096
2189,Cav1,42.33160574618163,2.2862895576916187,0.2264036136217816,10.098290928831982,5.621328875992816e-24,1.731032014073228e-23,22.76169490011607
9751,Pamr1,66.2107423208366,2.2966951194260408,0.1803168005400555,12.737000171627678,3.6828518903171263e-37,1.5145531665388032e-36,35.81971547668626
2993,Colec11,44.88847158419576,2.3017902845626206,0.2093599560926607,10.994415204901314,4.065401905625485e-28,1.3909134929746898e-27,26.856699879851245
2979,Col5a1,3095.0392871676536,2.3065635522166863,0.0405167339187164,56.92866450795499,0.0,0.0,inf
5101,Gfra2,757.1279539267739,2.307377447721361,0.0930379268948333,24.800396190357244,8.87711630929873e-136,1.2214562986083337e-134,133.91312206664614
610,Abca9,57.8371668891976,2.307878538917167,0.1986027375106601,11.62057768107698,3.2393841984228164e-31,1.1835974965143832e-30,29.926795962108176
12889,Stc1,115.39191572064232,2.3144811271635146,0.1326003259355795,17.454565898185997,3.1778425845393127e-68,2.1338526940319145e-67,66.67083556446975
