names,names,stat,log2FoldChange,pvals,padj,p_log10
Gm6395,Gm6395,0.14491276,1.1164398,0.8847797440683068,1.0,-0.0
Gm38576,Gm38576,0.14475311,1.3939716,0.8849057964767472,1.0,-0.0
Gm7467,Gm7467,0.14426354,0.52996933,0.8852923753470309,1.0,-0.0
Fam196b,Fam196b,0.14417957,0.2921627,0.8853586754349496,1.0,-0.0
1700003F12Rik,1700003F12Rik,0.14417839,0.922007,0.8853596092447378,1.0,-0.0
5730405O15Rik,5730405O15Rik,0.14416064,0.22982973,0.8853736164106654,1.0,-0.0
Snhg14,Snhg14,0.1439667,0.15991822,0.8855267637605884,1.0,-0.0
Gm34961,Gm34961,0.14394423,0.39218816,0.8855445067178813,1.0,-0.0
Gm15446,Gm15446,0.14390166,0.28824544,0.8855781251101198,1.0,-0.0
Xrra1,Xrra1,0.14375502,0.19381785,0.8856939233705938,1.0,-0.0
Mfsd13b,Mfsd13b,0.1436817,0.9454392,0.8857518234163917,1.0,-0.0
Gm47414,Gm47414,0.14289528,0.5186043,0.8863728863964236,1.0,-0.0
Gm21269,Gm21269,0.14285153,0.35037437,0.8864074438334871,1.0,-0.0
Gm28512,Gm28512,0.14240687,7.2496686,0.8867586343524598,1.0,-0.0
Gm29719,Gm29719,0.14239977,5.389754,0.886764238636934,1.0,-0.0
Gm29707,Gm29707,0.14226614,0.46752328,0.8868697870517871,1.0,-0.0
2310026L22Rik,2310026L22Rik,0.14218454,0.4353564,0.8869342379556769,1.0,-0.0
4930435M08Rik,4930435M08Rik,0.14212069,3.4374323,0.8869846783151232,1.0,-0.0
Gm43674,Gm43674,0.1420994,2.2247913,0.8870014918700124,1.0,-0.0
Gm15691,Gm15691,0.14185579,2.5534089,0.8871939172845796,1.0,-0.0
Gm15657,Gm15657,0.14184159,1.9001719,0.8872051267371082,1.0,-0.0
Ehbp1l1,Ehbp1l1,0.14182031,0.0045392346,0.8872219409582065,1.0,-0.0
Gm49785,Gm49785,0.14179666,0.41595095,0.8872406234856264,1.0,-0.0
Mus81,Mus81,0.14173517,0.23953125,0.887289198350124,1.0,-0.0
Gm12929,Gm12929,0.1415909,1.7125509,0.8874031641168524,1.0,-0.0
Syt17,Syt17,0.14153649,0.5518695,0.8874461354203071,1.0,-0.0
Gm40123,Gm40123,0.14129761,1.3722271,0.8876348394068145,1.0,-0.0
Gm44313,Gm44313,0.14121246,0.22235665,0.8877021017740107,1.0,-0.0
Gm44573,Gm44573,0.14106582,1.1441003,0.8878179444130577,1.0,-0.0
Gm8281,Gm8281,0.14099486,1.1566015,0.8878739981633592,1.0,-0.0
Gm13328,Gm13328,0.14086714,0.71408117,0.8879748963268855,1.0,-0.0
Gm13562,Gm13562,0.14085533,1.335683,0.8879842388412832,1.0,-0.0
Prelp,Prelp,0.14081275,0.9475973,0.8880178720219603,1.0,-0.0
Gm10657,Gm10657,0.14069922,0.7386223,0.8881075614893297,1.0,-0.0
Gm10629,Gm10629,0.14060225,0.9343538,0.8881841723772435,1.0,-0.0
Ccdc78,Ccdc78,0.14058569,0.58807474,0.8881972523893491,1.0,-0.0
1700012D14Rik,1700012D14Rik,0.14029478,0.86038744,0.8884270918520476,1.0,-0.0
Kcnu1,Kcnu1,0.14014576,0.68737173,0.8885448181377931,1.0,-0.0
Gm9694,Gm9694,0.13998494,0.71151674,0.8886718905383358,1.0,-0.0
6720483E21Rik,6720483E21Rik,0.13994473,1.1849079,0.8887036590856192,1.0,-0.0
Gm20463,Gm20463,0.13992344,1.0282845,0.8887204778006711,1.0,-0.0
Gm39326,Gm39326,0.13981701,0.74108,0.8888045721271967,1.0,-0.0
Gm45117,Gm45117,0.13981465,0.8260295,0.8888064409042256,1.0,-0.0
3110006O06Rik,3110006O06Rik,0.13973542,0.33706954,0.8888690452917415,1.0,-0.0
n-R5s54,n-R5s54,0.13973187,0.008443391,0.8888718484894877,1.0,-0.0
Gm9967,Gm9967,0.13959469,0.73505723,0.8889802398677136,1.0,-0.0
Cfap61,Cfap61,0.13934635,1.154656,0.8891764709174488,1.0,-0.0
Gm42670,Gm42670,0.13903888,0.7303504,0.8894194330529883,1.0,-0.0
Ewsr1,Ewsr1,0.13900694,0.018745894,0.8894446643320114,1.0,-0.0
Gm47701,Gm47701,0.13882837,0.6582308,0.8895857746599528,1.0,-0.0
Gm24146,Gm24146,0.13872667,0.45326325,0.8896661436953387,1.0,-0.0
F730016J06Rik,F730016J06Rik,0.1387042,3.9296052,0.8896838997979777,1.0,-0.0
Nr5a1os,Nr5a1os,0.13843812,2.8077784,0.8898941736399129,1.0,-0.0
Scpep1os,Scpep1os,0.13842629,2.6173122,0.8899035193238848,1.0,-0.0
5430425E15Rik,5430425E15Rik,0.13840501,2.0200267,0.8899203415935869,1.0,-0.0
Gm25965,Gm25965,0.13840027,1.8988688,0.8899240798824737,1.0,-0.0
Gm44715,Gm44715,0.13838609,1.348913,0.8899352947638182,1.0,-0.0
Gm16172,Gm16172,0.1381815,2.1258535,0.8900969784162877,1.0,-0.0
2310015D24Rik,2310015D24Rik,0.1381673,2.2688773,0.8901081936369264,1.0,-0.0
AC148019.2,AC148019.2,0.13816494,1.621635,0.8901100628425042,1.0,-0.0
Gm30551,Gm30551,0.13815784,2.2283106,0.8901156704629024,1.0,-0.0
Gm29443,Gm29443,0.13815548,1.8909587,0.8901175396709234,1.0,-0.0
4930599N23Rik,4930599N23Rik,0.1381342,1.9861946,0.8901343625705966,1.0,-0.0
Gm45627,Gm45627,0.1380656,1.0624237,0.8901885700282199,1.0,-0.0
Gm13543,Gm13543,0.13790832,1.8419286,0.8903128752740439,1.0,-0.0
Ccdc13,Ccdc13,0.1378894,0.42433846,0.8903278294703331,1.0,-0.0
Jpx,Jpx,0.13785155,0.54459983,0.8903577379799553,1.0,-0.0
Gm17529,Gm17529,0.13781607,1.0329751,0.890385777349428,1.0,-0.0
Gm38308,Gm38308,0.1377262,0.1876529,0.8904568110322576,1.0,-0.0
Rpusd3,Rpusd3,0.13769309,0.21370839,0.8904829815581358,1.0,-0.0
2900064F13Rik,2900064F13Rik,0.13764697,1.4605882,0.8905194335608738,1.0,-0.0
Gm29261,Gm29261,0.13752398,1.0439011,0.890616640032651,1.0,-0.0
Gm10435,Gm10435,0.13747668,0.72772855,0.8906540275750524,1.0,-0.0
Gm37756,Gm37756,0.13743646,0.9147288,0.8906858071772628,1.0,-0.0
Stam2,Stam2,0.13739981,0.14753719,0.8907147828499823,1.0,-0.0
Crhr1,Crhr1,0.13728628,1.1000875,0.8908045148911723,1.0,-0.0
Gm5841,Gm5841,0.13705568,0.74506843,0.8909867874042691,1.0,-0.0
n-R5s32,n-R5s32,0.13693978,0.5561719,0.8910783932019675,1.0,-0.0
Gm11536,Gm11536,0.13685109,0.94231635,0.8911485006619253,1.0,-0.0
Gm43720,Gm43720,0.13657318,0.76786494,0.8913681762110679,1.0,-0.0
4930413G21Rik,4930413G21Rik,0.13646674,0.7870713,0.8914523094814333,1.0,-0.0
Ccin,Ccin,0.13644074,0.5947084,0.8914728755778681,1.0,-0.0
4731419I09Rik,4731419I09Rik,0.13637687,0.2469547,0.8915233563058784,1.0,-0.0
Serinc4,Serinc4,0.13626334,0.78814054,0.8916131009077354,1.0,-0.0
Gm6649,Gm6649,0.13616638,0.8542543,0.8916897588545984,1.0,-0.0
Agtr1a,Agtr1a,0.13608478,0.021732265,0.8917542644965855,1.0,-0.0
Myom3,Myom3,0.13596651,0.44388783,0.8918477522054403,1.0,-0.0
Gm5846,Gm5846,0.13593459,0.73266685,0.8918729941446115,1.0,-0.0
Gm9895,Gm9895,0.13586245,0.63928515,0.8919300226327378,1.0,-0.0
E530011L22Rik,E530011L22Rik,0.13585417,0.30892032,0.8919365669212289,1.0,-0.0
Gm47327,Gm47327,0.13575365,0.9937486,0.8920160338686288,1.0,-0.0
4933406C10Rik,4933406C10Rik,0.13573709,0.86308485,0.8920291226463523,1.0,-0.0
1700008B11Rik,1700008B11Rik,0.13571581,0.1409349,0.8920459511180743,1.0,-0.0
Gm13423,Gm13423,0.13547456,0.36928272,0.8922366771935183,1.0,-0.0
C130060C02Rik,C130060C02Rik,0.13522622,0.3014719,0.89243301937059,1.0,-0.0
Tnfaip8l1,Tnfaip8l1,0.13509613,0.2433602,0.8925358679051437,1.0,-0.0
Gm6999,Gm6999,0.13503227,4.839637,0.8925863578472915,1.0,-0.0
Gm44409,Gm44409,0.13502045,2.8576612,0.8925957078843626,1.0,-0.0
Mir7b,Mir7b,0.13501571,2.88922,0.8925994479033714,1.0,-0.0
Mmel1,Mmel1,0.1350027,0.7771819,0.8926097329679619,1.0,-0.0
Gm9821,Gm9821,0.13486198,0.2515261,0.8927209998210035,1.0,-0.0
Gdf9,Gdf9,0.13484897,0.44401172,0.8927312850989492,1.0,-0.0
Fam217a,Fam217a,0.13472007,1.9247272,0.8928332038280357,1.0,-0.0
Gm13008,Gm13008,0.13471533,1.5644972,0.89283694399856,1.0,-0.0
Dynlt1c,Dynlt1c,0.1345143,0.50888145,0.8929959034479701,1.0,-0.0
Gm27010,Gm27010,0.13449538,2.1426158,0.8930108645587578,1.0,-0.0
Prss38,Prss38,0.13448592,2.266461,0.8930183451284296,1.0,-0.0
Olfr12,Olfr12,0.13448592,2.2708318,0.8930183451284296,1.0,-0.0
1810028F09Rik,1810028F09Rik,0.13447173,2.0391064,0.893029566000783,1.0,-0.0
Gm15497,Gm15497,0.13447173,2.0885036,0.893029566000783,1.0,-0.0
Gm42552,Gm42552,0.13446936,1.7802355,0.893031436148257,1.0,-0.0
Tmem249,Tmem249,0.13441733,1.851457,0.8930725795431493,1.0,-0.0
Gm42617,Gm42617,0.13440077,1.2733548,0.8930856706836956,1.0,-0.0
Ift140,Ift140,0.13423757,0.15241309,0.8932147134844166,1.0,-0.0
Gm26798,Gm26798,0.13422811,1.4193687,0.8932221943132118,1.0,-0.0
Gm14703,Gm14703,0.13418081,1.4158134,0.8932595985996723,1.0,-0.0
E130218I03Rik,E130218I03Rik,0.13417844,1.2656924,0.893261468820228,1.0,-0.0
Gm6013,Gm6013,0.13409804,0.96599174,0.8933250566722049,1.0,-0.0
4931431C16Rik,4931431C16Rik,0.13406728,1.5644484,0.8933493698556679,1.0,-0.0
Snx24,Snx24,0.13404009,0.16825323,0.8933708777553537,1.0,-0.0
Ptchd4,Ptchd4,0.13397977,0.6374701,0.8934185694647804,1.0,-0.0
Calb2,Calb2,0.13395375,1.4725716,0.8934391424780295,1.0,-0.0
Gm12657,Gm12657,0.13385914,0.988095,0.8935139540395959,1.0,-0.0
Stoml3,Stoml3,0.13382131,1.0863098,0.8935438789295365,1.0,-0.0
Gm20632,Gm20632,0.13365929,0.6491457,0.8936719965773154,1.0,-0.0
Dipk1c,Dipk1c,0.13359189,0.2952827,0.893725301817584,1.0,-0.0
Gm9706,Gm9706,0.1334476,1.4007357,0.8938393953482628,1.0,-0.0
Map6d1,Map6d1,0.13340148,0.31448263,0.8938758683338265,1.0,-0.0
Zmynd15,Zmynd15,0.13311411,0.25091285,0.894103128142099,1.0,-0.0
Thap7,Thap7,0.13303134,0.24627258,0.8941685955441501,1.0,-0.0
Gm49538,Gm49538,0.132783,0.8536846,0.8943650020743071,1.0,-0.0
Gm26846,Gm26846,0.13262689,0.79861164,0.8944884609233417,1.0,-0.0
Gm12592,Gm12592,0.13243178,0.2087592,0.8946427880786942,1.0,-0.0
Gm27403,Gm27403,0.13225083,0.87868005,0.894785895004558,1.0,-0.0
Thtpa,Thtpa,0.13207582,0.7593716,0.8949243284919381,1.0,-0.0
Mxd4,Mxd4,0.13188541,0.12366911,0.8950749253114751,1.0,-0.0
Ppp1r37,Ppp1r37,0.1316903,0.17842203,0.8952292675905571,1.0,-0.0
Col4a3,Col4a3,0.1316619,0.24336994,0.8952517177071391,1.0,-0.0
4930509G22Rik,4930509G22Rik,0.1313497,0.40982813,0.8954986745225361,1.0,-0.0
Gm45740,Gm45740,0.1313438,3.6900315,0.8955033518327427,1.0,-0.0
8430437L04Rik,8430437L04Rik,0.13134143,3.7585652,0.8955052227578425,1.0,-0.0
Cdh9,Cdh9,0.13108008,2.5141582,0.8957119635594216,1.0,-0.0
Zhx3,Zhx3,0.13105406,0.62827736,0.8957325444795563,1.0,-0.0
Gm43376,Gm43376,0.13105406,2.4786723,0.8957325444795563,1.0,-0.0
Gm45708,Gm45708,0.13102804,1.7259456,0.8957531254698641,1.0,-0.0
Gm13777,Gm13777,0.1310044,1.3147498,0.8957718355219356,1.0,-0.0
Gm10837,Gm10837,0.13083883,0.5776736,0.8959028075090967,1.0,-0.0
Gm17227,Gm17227,0.13083056,1.9353882,0.8959093561829589,1.0,-0.0
Olfr690,Olfr690,0.13077852,1.4316967,0.8959505194381906,1.0,-0.0
Gm45211,Gm45211,0.13075013,1.4039062,0.8959729722409334,1.0,-0.0
Slc17a8,Slc17a8,0.13072884,1.1580143,0.8959898118976714,1.0,-0.0
Gm45731,Gm45731,0.13054791,1.5120682,0.8961329508711925,1.0,-0.0
Ces5a,Ces5a,0.13047223,0.8573514,0.8961928270005961,1.0,-0.0
Duox1,Duox1,0.13045804,1.0755024,0.8962040538406945,1.0,-0.0
4930404I05Rik,4930404I05Rik,0.13042966,1.017044,0.8962265075832428,1.0,-0.0
Gm43285,Gm43285,0.13029602,1.399048,0.8963322284044536,1.0,-0.0
Gm11190,Gm11190,0.13017303,0.7284747,0.8964295306100292,1.0,-0.0
2410137M14Rik,2410137M14Rik,0.12994716,0.8503669,0.8966082339095319,1.0,-0.0
Gm10388,Gm10388,0.12992114,0.11126244,0.8966288178727038,1.0,-0.0
Gm8417,Gm8417,0.1298904,0.93413055,0.8966531444643355,1.0,-0.0
1700113A16Rik,1700113A16Rik,0.1297,0.48891303,0.8968037843674461,1.0,-0.0
Msmp,Msmp,0.12967162,0.77225935,0.8968262403239067,1.0,-0.0
Sh2d5,Sh2d5,0.12966453,1.1475523,0.8968318543259359,1.0,-0.0
Kcnk4,Kcnk4,0.12966216,1.0933415,0.8968337256610934,1.0,-0.0
Gm33148,Gm33148,0.12954035,0.27527916,0.896930100197298,1.0,-0.0
Gm28872,Gm28872,0.12933931,0.7768512,0.8970891682913176,1.0,-0.0
Dbt,Dbt,0.12897034,0.31422967,0.897381115785534,1.0,-0.0
Gm43703,Gm43703,0.12888402,0.5779705,0.8974494260203509,1.0,-0.0
Gm35256,Gm35256,0.12887219,0.37312257,0.897458783645965,1.0,-0.0
Ptp4a2,Ptp4a2,0.12873383,0.0292062,0.8975682689248474,1.0,-0.0
Gm11423,Gm11423,0.1281106,-0.00043948612,0.8980614447107056,1.0,-0.0
Nrn1,Nrn1,0.12798525,0.7411577,0.8981606461210928,1.0,-0.0
Gm3924,Gm3924,0.12796515,0.47231084,0.8981765559293813,1.0,-0.0
Zcchc7,Zcchc7,0.12788,0.21262985,0.8982439391005297,1.0,-0.0
Gm17251,Gm17251,0.12786935,0.235855,0.8982523620485217,1.0,-0.0
Kctd4,Kctd4,0.12783624,0.43634763,0.8982785668489116,1.0,-0.0
Gm5283,Gm5283,0.12767187,3.9867654,0.8984086566067243,1.0,-0.0
Gm36843,Gm36843,0.12765767,3.32612,0.8984198875052556,1.0,-0.0
Gm9443,Gm9443,0.12765057,3.4551303,0.898425502962151,1.0,-0.0
Gm7125,Gm7125,0.12759382,0.6020417,0.8984704268003935,1.0,-0.0
Syce1l,Syce1l,0.12734784,1.8788654,0.8986651005241494,1.0,-0.0
Nmrk2,Nmrk2,0.12734547,1.8147695,0.8986669724164965,1.0,-0.0
Gm13075,Gm13075,0.12733364,1.6878232,0.898676331886689,1.0,-0.0
Zdhhc22,Zdhhc22,0.12733129,1.3859586,0.8986782037824189,1.0,-0.0
Gm26511,Gm26511,0.127323,0.3842181,0.8986847554219126,1.0,-0.0
Ppp1r11,Ppp1r11,0.12713379,0.28181818,0.8988345090636638,1.0,-0.0
Gm20407,Gm20407,0.12713024,2.058693,0.8988373169788691,1.0,-0.0
Gpr82,Gpr82,0.1270853,1.8521928,0.8988728840144099,1.0,-0.0
Gm12892,Gm12892,0.1270853,1.5395962,0.8988728840144099,1.0,-0.0
Gm12781,Gm12781,0.12705693,1.3700284,0.8988953475099387,1.0,-0.0
E130008D07Rik,E130008D07Rik,0.12705693,1.2277261,0.8988953475099387,1.0,-0.0
D830030K20Rik,D830030K20Rik,0.12705219,1.2747359,0.8988990914337363,1.0,-0.0
Gm39214,Gm39214,0.1270451,1.2154921,0.8989047073236515,1.0,-0.0
Gm7494,Gm7494,0.1268417,1.352229,0.8990656983194623,1.0,-0.0
Iqch,Iqch,0.12674,0.88695496,0.8991461953753963,1.0,-0.0
Gm45745,Gm45745,0.12670214,1.9846267,0.8991761480332154,1.0,-0.0
4930528J11Rik,4930528J11Rik,0.12664539,1.7422062,0.899221077289211,1.0,-0.0
Gm47021,Gm47021,0.12661582,0.26834804,0.8992444780713059,1.0,-0.0
Gm10193,Gm10193,0.12644908,1.8892235,0.8993764601219836,1.0,-0.0
Gm19918,Gm19918,0.12643725,0.6565184,0.8993858206568328,1.0,-0.0
6430562O15Rik,6430562O15Rik,0.12642306,0.4209865,0.8993970533171265,1.0,-0.0
Nxph3,Nxph3,0.12640886,0.7634769,0.8994082859975725,1.0,-0.0
Gm26912,Gm26912,0.12636393,1.178905,0.8994438562852415,1.0,-0.0
Cpne9,Cpne9,0.12630007,1.676998,0.8994944038835881,1.0,-0.0
Gm28262,Gm28262,0.12624331,0.81506264,0.8995393354243847,1.0,-0.0
Pcdh20,Pcdh20,0.12600441,1.316033,0.8997284258522583,1.0,-0.0
E430018J23Rik,E430018J23Rik,0.12560116,0.29952326,0.9000476458693571,1.0,-0.0
Tmem219,Tmem219,0.12528777,0.23111364,0.9002957312438784,1.0,-0.0
Birc6,Birc6,0.12516715,-0.004372277,0.9003912233063165,1.0,-0.0
Nt5c3,Nt5c3,0.12508792,0.1490458,0.9004539492692271,1.0,-0.0
Mroh3,Mroh3,0.12468584,0.38049594,0.9007722696998828,1.0,-0.0
9330154J02Rik,9330154J02Rik,0.124511994,0.2962842,0.9009099014188208,1.0,-0.0
Gm27184,Gm27184,0.12437009,0.46123436,0.9010222560512033,1.0,-0.0
Gm38283,Gm38283,0.12416668,0.5039718,0.9011833011485352,1.0,-0.0
Iqck,Iqck,0.12412884,0.6043467,0.9012132634760628,1.0,-0.0
D430041D05Rik,D430041D05Rik,0.1240023,0.21944536,0.9013134510306096,1.0,-0.0
Gm10570,Gm10570,0.12397747,0.43882978,0.9013331141931962,1.0,-0.0
Gm37196,Gm37196,0.1239621,3.009877,0.9013452866575182,1.0,-0.0
Serpina9,Serpina9,0.123957366,2.7363908,0.9013490320358228,1.0,-0.0
4931408C20Rik,4931408C20Rik,0.123955004,2.243945,0.9013509047257988,1.0,-0.0
Gm3086,Gm3086,0.123955004,3.1653197,0.9013509047257988,1.0,-0.0
4921534H16Rik,4921534H16Rik,0.12394554,2.6987958,0.9013583954911925,1.0,-0.0
Gm28209,Gm28209,0.12394554,2.1552255,0.9013583954911925,1.0,-0.0
F630040K05Rik,F630040K05Rik,0.12389232,0.50778013,0.9014005312101789,1.0,-0.0
Gm15821,Gm15821,0.1237173,2.5781066,0.9015391128668652,1.0,-0.0
Gm45786,Gm45786,0.12368892,2.157749,0.9015615858508215,1.0,-0.0
Gm42881,Gm42881,0.12368655,2.1888747,0.9015634586030459,1.0,-0.0
Gm14696,Gm14696,0.12365817,1.9832793,0.9015859316724684,1.0,-0.0
Gm39139,Gm39139,0.12365107,1.2948047,0.9015915499521486,1.0,-0.0
Gm26522,Gm26522,0.12364635,1.9730325,0.901595295474674,1.0,-0.0
Gm34350,Gm34350,0.12361323,1.1628228,0.9016215141936869,1.0,-0.0
Sgta,Sgta,0.12343466,0.09583177,0.9017629098489918,1.0,-0.0
Gm26716,Gm26716,0.12341574,1.7885993,0.9017778923527775,1.0,-0.0
AC140469.1,AC140469.1,0.12331404,0.9035846,0.9018584239099218,1.0,-0.0
Ube2w,Ube2w,0.123235986,0.32394424,0.9019202278829777,1.0,-0.0
Gm16163,Gm16163,0.123111814,1.1974461,0.9020185536105959,1.0,-0.0
Gm7707,Gm7707,0.12310472,1.5205436,0.902024172269017,1.0,-0.0
Fmo4,Fmo4,0.12309763,1.4464976,0.902029790932346,1.0,-0.0
Gm16982,Gm16982,0.1230929,1.1016136,0.902033536710625,1.0,-0.0
Gm12275,Gm12275,0.12305979,0.14030758,0.9020597572196436,1.0,-0.0
Gm17349,Gm17349,0.12301603,1.8953424,0.9020944059132904,1.0,-0.0
Nckap5los,Nckap5los,0.12289777,1.2736505,0.9021880519642608,1.0,-0.0
Gm44981,Gm44981,0.12288121,1.5240575,0.9022011625200366,1.0,-0.0
Gm46338,Gm46338,0.12287175,0.9428101,0.90220865427817,1.0,-0.0
Gm15912,Gm15912,0.122862294,1.152814,0.9022161460450122,1.0,-0.0
Oaz3,Oaz3,0.12281735,0.8706861,0.9022517320564217,1.0,-0.0
Gm20712,Gm20712,0.12269318,0.314962,0.9023500628457118,1.0,-0.0
Tnfrsf11b,Tnfrsf11b,0.12246494,1.0978106,0.9025308081076838,1.0,-0.0
Gm33111,Gm33111,0.122435376,0.7029447,0.9025542210761769,1.0,-0.0
A730061H03Rik,A730061H03Rik,0.1221421,0.500266,0.9027864823106795,1.0,-0.0
Pjvk,Pjvk,0.12207469,0.86465245,0.9028398661097529,1.0,-0.0
Lrrc71,Lrrc71,0.12200728,0.76252323,0.9028932503481087,1.0,-0.0
Gm26540,Gm26540,0.12193396,0.7035356,0.9029513179128845,1.0,-0.0
Frmd3,Frmd3,0.12191386,0.89747167,0.9029672397552171,1.0,-0.0
Gm7238,Gm7238,0.12160757,0.70178556,0.9032098185285694,1.0,-0.0
Gm48699,Gm48699,0.12143491,0.48618507,0.9033465657590424,1.0,-0.0
Gm37045,Gm37045,0.121322565,1.0182555,0.9034355466613609,1.0,-0.0
Gm38271,Gm38271,0.12116883,0.6645228,0.9035573119665329,1.0,-0.0
Far2,Far2,0.12090629,0.474685,0.9037652548840985,1.0,-0.0
Gm29083,Gm29083,0.12029017,3.2927575,0.9042532909620467,1.0,-0.0
Gm45366,Gm45366,0.12027125,2.666663,0.9042682792077155,1.0,-0.0
Best3,Best3,0.12026179,2.4759629,0.904275773343341,1.0,-0.0
Gm45524,Gm45524,0.12026179,2.3029494,0.904275773343341,1.0,-0.0
4933440M02Rik,4933440M02Rik,0.120254695,2.7453268,0.9042813939506557,1.0,-0.0
Gm12473,Gm12473,0.12023104,1.518657,0.9043001293430066,1.0,-0.0
Gm15328,Gm15328,0.12010214,0.5899968,0.9044022381674658,1.0,-0.0
A730006G06Rik,A730006G06Rik,0.12005838,3.103056,0.9044368993205482,1.0,-0.0
Zdhhc11,Zdhhc11,0.12000398,1.9493985,0.9044799918188196,1.0,-0.0
Lhfpl3,Lhfpl3,0.11999689,2.3792834,0.9044856126002059,1.0,-0.0
Gm8649,Gm8649,0.11999452,1.9546002,0.9044874861950648,1.0,-0.0
Mir219c,Mir219c,0.11999216,2.0646524,0.9044893597904554,1.0,-0.0
9330162B11Rik,9330162B11Rik,0.119980335,1.4539852,0.9044987277753845,1.0,-0.0
4930420N18Rik,4930420N18Rik,0.119973235,2.061353,0.9045043485727222,1.0,-0.0
Mon1b,Mon1b,0.11996614,0.21386132,0.9045099693748448,1.0,-0.0
Gm47181,Gm47181,0.11996614,1.2079618,0.9045099693748448,1.0,-0.0
1700030L22Rik,1700030L22Rik,0.11995905,1.6717077,0.9045155901817519,1.0,-0.0
D630039A03Rik,D630039A03Rik,0.11976273,1.4815705,0.9046711010690919,1.0,-0.0
Gm45449,Gm45449,0.11969414,1.1724904,0.9047254370606075,1.0,-0.0
Gm48048,Gm48048,0.11968942,1.451366,0.9047291843868133,1.0,-0.0
Gm15533,Gm15533,0.11966813,1.0728089,0.9047460473809936,1.0,-0.0
Gm13821,Gm13821,0.11964448,1.121076,0.9047647840915735,1.0,-0.0
C130013H08Rik,C130013H08Rik,0.119632654,0.37919736,0.9047741524667471,1.0,-0.0
Gm13061,Gm13061,0.1195889,0.40872875,0.9048088155701224,1.0,-0.0
Gm49604,Gm49604,0.119426884,1.3379251,0.9049371643153348,1.0,-0.0
Gm29404,Gm29404,0.11942215,1.3177165,0.9049409117612831,1.0,-0.0
Hnmt,Hnmt,0.11941742,1.3830062,0.9049446592093484,1.0,-0.0
Vmn1r81,Vmn1r81,0.11938904,0.67753285,0.904967143942192,1.0,-0.0
Gm16159,Gm16159,0.11934174,0.9361646,0.9050046186662328,1.0,-0.0
Gm48529,Gm48529,0.11921165,0.4773144,0.9051076752479298,1.0,-0.0
BC018473,BC018473,0.119161986,0.7912264,0.9051470245462709,1.0,-0.0
Gm42860,Gm42860,0.119117044,1.9208907,0.905182626493071,1.0,-0.0
Gper1,Gper1,0.119024806,0.49966642,0.9052557047703299,1.0,-0.0
Nfil3,Nfil3,0.11901889,0.124530815,0.9052603893026532,1.0,-0.0
Ggnbp1-1,Ggnbp1-1,0.11896804,0.6979281,0.9053006764167061,1.0,-0.0
Gm3558,Gm3558,0.11834009,0.5096328,0.9057981954858167,1.0,-0.0
Gm26796,Gm26796,0.11812604,0.46352735,0.905967791424197,1.0,-0.0
Gm18422,Gm18422,0.11799359,0.7556791,0.9060727369154825,1.0,-0.0
AC121824.2,AC121824.2,0.117925,1.1011983,0.9061270843324648,1.0,-0.0
Rnase1,Rnase1,0.11756313,0.58007056,0.9064138210798435,1.0,-0.0
Gm7451,Gm7451,0.11728404,1.033945,0.9066349727876952,1.0,-0.0
2210008F06Rik,2210008F06Rik,0.117166966,0.6450403,0.9067277462112454,1.0,-0.0
Gm49769,Gm49769,0.11712321,1.0462474,0.9067624194336756,1.0,-0.0
Gm15787,Gm15787,0.11708064,0.58027744,0.9067961557125416,1.0,-0.0
Morn2,Morn2,0.11705225,0.23328179,0.9068186466585438,1.0,-0.0
Gm9954,Gm9954,0.116898514,0.39559484,0.9069404739141034,1.0,-0.0
Gm47931,Gm47931,0.116606414,3.1203291,0.907171951729226,1.0,-0.0
Gm31392,Gm31392,0.11660405,3.028275,0.9071738260757239,1.0,-0.0
Gm14024,Gm14024,0.11660405,3.3194792,0.9071738260757239,1.0,-0.0
Gm16741,Gm16741,0.11658986,2.6021235,0.9071850721655663,1.0,-0.0
Gm16139,Gm16139,0.11657567,2.1366835,0.9071963182740156,1.0,-0.0
AI115009,AI115009,0.11656384,2.1168818,0.9072056900452687,1.0,-0.0
Gm44948,Gm44948,0.116498806,0.3371717,0.9072572350180479,1.0,-0.0
Gm10655,Gm10655,0.11638291,0.102460615,0.9073490797555687,1.0,-0.0
Gm26560,Gm26560,0.11633561,2.325903,0.907386567759615,1.0,-0.0
Gm31333,Gm31333,0.11633324,1.8526098,0.9073884421652334,1.0,-0.0
Gm34908,Gm34908,0.11627411,1.9373418,0.9074353024732807,1.0,-0.0
Lrg1,Lrg1,0.11627411,1.5579834,0.9074353024732807,1.0,-0.0
Smco3,Smco3,0.11626229,1.240018,0.9074446745735565,1.0,-0.0
Gm29481,Gm29481,0.11607662,2.0071158,0.9075918182363062,1.0,-0.0
Gm5518,Gm5518,0.11602222,1.3286386,0.9076349309931805,1.0,-0.0
Scel,Scel,0.11589568,1.8087493,0.9077352160670016,1.0,-0.0
Gm45304,Gm45304,0.11585311,1.8349996,0.9077689571702274,1.0,-0.0
Cox20b,Cox20b,0.11584838,1.8459122,0.9077727061919708,1.0,-0.0
Gm12866,Gm12866,0.11579162,1.3643484,0.907817694613117,1.0,-0.0
Gm17815,Gm17815,0.11578216,1.8266792,0.9078251927120605,1.0,-0.0
Stra8,Stra8,0.1157585,1.5223873,0.9078439379953511,1.0,-0.0
