names,names,stat,log2FoldChange,pvals,padj,p_log10
Gm2568,Gm2568,0.012305091,0.6750791,0.9901822055689522,1.0,-0.0
Gm38413,Gm38413,0.012305091,1.3215226,0.9901822055689522,1.0,-0.0
Gm23795,Gm23795,0.012305091,0.9250399,0.9901822055689522,1.0,-0.0
4930543K20Rik,4930543K20Rik,0.012305091,1.2147664,0.9901822055689522,1.0,-0.0
1700120C14Rik,1700120C14Rik,0.012305091,1.1988094,0.9901822055689522,1.0,-0.0
Gm12303,Gm12303,0.012305091,1.2006092,0.9901822055689522,1.0,-0.0
Olfr107,Olfr107,0.012305091,1.1395195,0.9901822055689522,1.0,-0.0
Gm23241,Gm23241,0.012305091,-0.04670672,0.9901822055689522,1.0,-0.0
Themis,Themis,0.012305091,0.8760879,0.9901822055689522,1.0,-0.0
Gm13175,Gm13175,0.012305091,1.555817,0.9901822055689522,1.0,-0.0
Gm29904,Gm29904,0.012305091,0.5774274,0.9901822055689522,1.0,-0.0
Cd163l1,Cd163l1,0.012305091,1.9368001,0.9901822055689522,1.0,-0.0
Olfr250,Olfr250,0.012305091,1.5388876,0.9901822055689522,1.0,-0.0
Gm47977,Gm47977,0.012305091,1.0178999,0.9901822055689522,1.0,-0.0
Gm12469,Gm12469,0.012305091,1.8434306,0.9901822055689522,1.0,-0.0
4930500A05Rik,4930500A05Rik,0.012302666,0.6700386,0.9901841403933641,1.0,-0.0
Gm15568,Gm15568,0.012302666,0.68951356,0.9901841403933641,1.0,-0.0
Gm24623,Gm24623,0.012302666,0.78376406,0.9901841403933641,1.0,-0.0
Gm41115,Gm41115,0.012302666,0.60617465,0.9901841403933641,1.0,-0.0
Gm22045,Gm22045,0.012302666,0.38075212,0.9901841403933641,1.0,-0.0
Gm44920,Gm44920,0.012302666,0.8020338,0.9901841403933641,1.0,-0.0
Vmn2r59,Vmn2r59,0.012302666,0.25248975,0.9901841403933641,1.0,-0.0
Gm25480,Gm25480,0.012302666,0.8937523,0.9901841403933641,1.0,-0.0
Gm15540,Gm15540,0.012302666,0.82568794,0.9901841403933641,1.0,-0.0
Gm45765,Gm45765,0.012302666,1.2231222,0.9901841403933641,1.0,-0.0
Cfd,Cfd,0.012302666,0.6464361,0.9901841403933641,1.0,-0.0
4930551O13Rik,4930551O13Rik,0.012302666,1.379764,0.9901841403933641,1.0,-0.0
Gm47133,Gm47133,0.012302666,0.30501515,0.9901841403933641,1.0,-0.0
Elobl,Elobl,0.012302666,0.94341916,0.9901841403933641,1.0,-0.0
C630050I24Rik,C630050I24Rik,0.012302666,-0.023457801,0.9901841403933641,1.0,-0.0
Gm9411,Gm9411,0.012302666,1.1615894,0.9901841403933641,1.0,-0.0
Methig1,Methig1,0.012302666,0.9621478,0.9901841403933641,1.0,-0.0
Gm33962,Gm33962,0.012302666,0.94555205,0.9901841403933641,1.0,-0.0
Prl5a1,Prl5a1,0.012302666,0.8591495,0.9901841403933641,1.0,-0.0
Otud6a,Otud6a,0.012302666,0.38694394,0.9901841403933641,1.0,-0.0
Gm15010,Gm15010,0.012302666,0.6653462,0.9901841403933641,1.0,-0.0
Gm49523,Gm49523,0.012302666,0.090826176,0.9901841403933641,1.0,-0.0
Arrdc5,Arrdc5,0.012302666,0.54873514,0.9901841403933641,1.0,-0.0
Gm7979,Gm7979,0.012302666,0.6665894,0.9901841403933641,1.0,-0.0
Foxi1,Foxi1,0.012302666,0.09309096,0.9901841403933641,1.0,-0.0
Prol1,Prol1,0.012302666,1.134472,0.9901841403933641,1.0,-0.0
2310026I22Rik,2310026I22Rik,0.012302666,0.82702327,0.9901841403933641,1.0,-0.0
Itgad,Itgad,0.012302666,0.21533363,0.9901841403933641,1.0,-0.0
Gm13118,Gm13118,0.012302666,0.7708082,0.9901841403933641,1.0,-0.0
Olfr776,Olfr776,0.012302666,0.53665775,0.9901841403933641,1.0,-0.0
Gm26116,Gm26116,0.012302666,0.6334324,0.9901841403933641,1.0,-0.0
Gm42816,Gm42816,0.012302666,0.36221063,0.9901841403933641,1.0,-0.0
Tbata,Tbata,0.012302666,0.9570311,0.9901841403933641,1.0,-0.0
Tgfbr3l,Tgfbr3l,0.012302666,0.87581426,0.9901841403933641,1.0,-0.0
4930546K05Rik,4930546K05Rik,0.012302666,0.9723088,0.9901841403933641,1.0,-0.0
Olfr789,Olfr789,0.012302666,0.68031925,0.9901841403933641,1.0,-0.0
F830045P16Rik,F830045P16Rik,0.012302666,0.79869246,0.9901841403933641,1.0,-0.0
Gm23034,Gm23034,0.012302666,0.5144702,0.9901841403933641,1.0,-0.0
AC108409.1,AC108409.1,0.012302666,-0.20817429,0.9901841403933641,1.0,-0.0
Gm12957,Gm12957,0.012302666,1.0480536,0.9901841403933641,1.0,-0.0
G630055G22Rik,G630055G22Rik,0.012302666,0.3295614,0.9901841403933641,1.0,-0.0
Gm42420,Gm42420,0.012302666,0.89142114,0.9901841403933641,1.0,-0.0
Gm43548,Gm43548,0.012302666,0.7529536,0.9901841403933641,1.0,-0.0
Pdilt,Pdilt,0.012302666,0.52779716,0.9901841403933641,1.0,-0.0
Gm44965,Gm44965,0.012302666,0.81285924,0.9901841403933641,1.0,-0.0
2610020F03Rik,2610020F03Rik,0.012302666,0.8819199,0.9901841403933641,1.0,-0.0
Gm17832,Gm17832,0.012302666,0.9179409,0.9901841403933641,1.0,-0.0
Gm45321,Gm45321,0.012302666,0.4992036,0.9901841403933641,1.0,-0.0
Gm36879,Gm36879,0.012302666,0.3255906,0.9901841403933641,1.0,-0.0
Gm46391,Gm46391,0.012302666,1.0282335,0.9901841403933641,1.0,-0.0
Gm27240,Gm27240,0.012302666,0.7076236,0.9901841403933641,1.0,-0.0
Gm48825,Gm48825,0.012302666,1.0284786,0.9901841403933641,1.0,-0.0
Gm18246,Gm18246,0.012302666,0.52706033,0.9901841403933641,1.0,-0.0
Gm48594,Gm48594,0.012302666,0.9833092,0.9901841403933641,1.0,-0.0
Gm47193,Gm47193,0.012302666,1.0945622,0.9901841403933641,1.0,-0.0
Olfr943,Olfr943,0.012302666,0.9228396,0.9901841403933641,1.0,-0.0
Gm7882,Gm7882,0.012302666,0.6079167,0.9901841403933641,1.0,-0.0
Gm36985,Gm36985,0.012302666,-0.26126215,0.9901841403933641,1.0,-0.0
Gm26612,Gm26612,0.012300241,-0.6239622,0.9901860752178337,1.0,-0.0
Olfr1444,Olfr1444,0.012300241,0.5014272,0.9901860752178337,1.0,-0.0
Vmn1r70,Vmn1r70,0.012300241,0.27140182,0.9901860752178337,1.0,-0.0
Olfr769,Olfr769,0.012300241,0.034346394,0.9901860752178337,1.0,-0.0
Gm43487,Gm43487,0.012300241,-0.38744888,0.9901860752178337,1.0,-0.0
Gm25243,Gm25243,0.012300241,-0.7496919,0.9901860752178337,1.0,-0.0
Gm16984,Gm16984,0.012300241,0.66524404,0.9901860752178337,1.0,-0.0
Hsd3b5,Hsd3b5,0.012300241,0.33752963,0.9901860752178337,1.0,-0.0
4933430N04Rik,4933430N04Rik,0.012300241,0.31214133,0.9901860752178337,1.0,-0.0
4933439N06Rik,4933439N06Rik,0.012300241,0.319116,0.9901860752178337,1.0,-0.0
Cyp2g1,Cyp2g1,0.012300241,0.14751527,0.9901860752178337,1.0,-0.0
Gm42530,Gm42530,0.012300241,0.23254567,0.9901860752178337,1.0,-0.0
Gm11978,Gm11978,0.012300241,0.7570259,0.9901860752178337,1.0,-0.0
Gm48564,Gm48564,0.012300241,-0.37634835,0.9901860752178337,1.0,-0.0
Gm15225,Gm15225,0.012300241,0.05179238,0.9901860752178337,1.0,-0.0
Gm29927,Gm29927,0.012300241,0.7833551,0.9901860752178337,1.0,-0.0
Gm27553,Gm27553,0.012300241,0.29795292,0.9901860752178337,1.0,-0.0
Gm18338,Gm18338,0.012300241,0.04473795,0.9901860752178337,1.0,-0.0
Gm49808,Gm49808,0.012300241,0.55922776,0.9901860752178337,1.0,-0.0
Gm8725,Gm8725,0.012300241,0.3060942,0.9901860752178337,1.0,-0.0
Aym1,Aym1,0.012300241,0.24094093,0.9901860752178337,1.0,-0.0
Gm9017,Gm9017,0.012300241,0.48123735,0.9901860752178337,1.0,-0.0
Gm7208,Gm7208,0.012300241,-0.9974972,0.9901860752178337,1.0,-0.0
BC051019,BC051019,0.012300241,0.38312986,0.9901860752178337,1.0,-0.0
Gm45602,Gm45602,0.012300241,0.44005063,0.9901860752178337,1.0,-0.0
Klk6,Klk6,0.012300241,0.89073116,0.9901860752178337,1.0,-0.0
Tmem270,Tmem270,0.012300241,0.36492154,0.9901860752178337,1.0,-0.0
AC129315.1,AC129315.1,0.012300241,0.7543863,0.9901860752178337,1.0,-0.0
Nms,Nms,0.012300241,0.35399023,0.9901860752178337,1.0,-0.0
Krtap4-6,Krtap4-6,0.012300241,0.1359414,0.9901860752178337,1.0,-0.0
2310061N02Rik,2310061N02Rik,0.012300241,-0.92223954,0.9901860752178337,1.0,-0.0
Olfr139,Olfr139,0.012300241,0.34611186,0.9901860752178337,1.0,-0.0
Gm12863,Gm12863,0.012300241,-0.16838278,0.9901860752178337,1.0,-0.0
Gm4847,Gm4847,0.012300241,0.25500345,0.9901860752178337,1.0,-0.0
Gm7853,Gm7853,0.012300241,0.5785973,0.9901860752178337,1.0,-0.0
Gm49285,Gm49285,0.012300241,0.09510741,0.9901860752178337,1.0,-0.0
Gm13932,Gm13932,0.012300241,-0.33312958,0.9901860752178337,1.0,-0.0
Gm12420,Gm12420,0.012300241,0.46080115,0.9901860752178337,1.0,-0.0
Gm42477,Gm42477,0.012300241,0.708333,0.9901860752178337,1.0,-0.0
Gm37851,Gm37851,0.012300241,-0.09460882,0.9901860752178337,1.0,-0.0
Gbp6,Gbp6,0.012300241,0.7086773,0.9901860752178337,1.0,-0.0
Gm47875,Gm47875,0.012300241,0.115074076,0.9901860752178337,1.0,-0.0
Gm3755,Gm3755,0.012300241,0.021076906,0.9901860752178337,1.0,-0.0
Gm23308,Gm23308,0.012300241,0.72994614,0.9901860752178337,1.0,-0.0
Gm43762,Gm43762,0.012300241,-0.1267925,0.9901860752178337,1.0,-0.0
Gm15732,Gm15732,0.012300241,0.28597596,0.9901860752178337,1.0,-0.0
AC125122.2,AC125122.2,0.012300241,0.7767901,0.9901860752178337,1.0,-0.0
AC102124.1,AC102124.1,0.012300241,0.61732763,0.9901860752178337,1.0,-0.0
AC121957.1,AC121957.1,0.012300241,0.12285933,0.9901860752178337,1.0,-0.0
Olfr971,Olfr971,0.012300241,0.0005005467,0.9901860752178337,1.0,-0.0
Fhad1os2,Fhad1os2,0.012300241,0.52488226,0.9901860752178337,1.0,-0.0
Gm7594,Gm7594,0.012300241,0.13105887,0.9901860752178337,1.0,-0.0
AC157903.1,AC157903.1,0.012300241,-0.4250527,0.9901860752178337,1.0,-0.0
Osm,Osm,0.012300241,0.11059975,0.9901860752178337,1.0,-0.0
Gm23615,Gm23615,0.012300241,-1.4815974,0.9901860752178337,1.0,-0.0
Gm15638,Gm15638,0.012300241,0.8072139,0.9901860752178337,1.0,-0.0
Gm48498,Gm48498,0.012300241,-0.38339186,0.9901860752178337,1.0,-0.0
Gm12626,Gm12626,0.012300241,0.8418966,0.9901860752178337,1.0,-0.0
Gm31804,Gm31804,0.012300241,0.09894553,0.9901860752178337,1.0,-0.0
AC114003.1,AC114003.1,0.012300241,-0.07257723,0.9901860752178337,1.0,-0.0
A930006I01Rik,A930006I01Rik,0.012300241,0.30032426,0.9901860752178337,1.0,-0.0
Kng1,Kng1,0.012297816,-0.93856,0.9901880100423612,1.0,-0.0
Gm40660,Gm40660,0.012297816,-0.32312343,0.9901880100423612,1.0,-0.0
Grxcr1,Grxcr1,0.012297816,-0.026200676,0.9901880100423612,1.0,-0.0
Gm24111,Gm24111,0.012297816,-0.22291496,0.9901880100423612,1.0,-0.0
4930579P08Rik,4930579P08Rik,0.012297816,-0.10869958,0.9901880100423612,1.0,-0.0
F12,F12,0.012297816,-0.3187756,0.9901880100423612,1.0,-0.0
Mir8109,Mir8109,0.012297816,-0.8609538,0.9901880100423612,1.0,-0.0
Olfr896-ps1,Olfr896-ps1,0.012297816,-0.5864588,0.9901880100423612,1.0,-0.0
Gm17820,Gm17820,0.012297816,-0.35589746,0.9901880100423612,1.0,-0.0
Gm45479,Gm45479,0.012297816,0.25862637,0.9901880100423612,1.0,-0.0
Gm26138,Gm26138,0.012297816,0.04706496,0.9901880100423612,1.0,-0.0
Olfr1402,Olfr1402,0.012297816,-0.108866334,0.9901880100423612,1.0,-0.0
Gm5311,Gm5311,0.012297816,-0.04406614,0.9901880100423612,1.0,-0.0
AC126031.1,AC126031.1,0.012297816,0.34005934,0.9901880100423612,1.0,-0.0
Gm16572,Gm16572,0.012297816,0.5399944,0.9901880100423612,1.0,-0.0
Cd69,Cd69,0.012297816,-0.89081055,0.9901880100423612,1.0,-0.0
Slfn5os,Slfn5os,0.012297816,0.26711178,0.9901880100423612,1.0,-0.0
Gm12821,Gm12821,0.012297816,-0.48343486,0.9901880100423612,1.0,-0.0
Gm29602,Gm29602,0.012297816,0.13403848,0.9901880100423612,1.0,-0.0
Selenbp2,Selenbp2,0.012297816,-0.6199732,0.9901880100423612,1.0,-0.0
Gm38045,Gm38045,0.012297816,-0.03731592,0.9901880100423612,1.0,-0.0
Gm16099,Gm16099,0.012297816,0.10285364,0.9901880100423612,1.0,-0.0
Gm37854,Gm37854,0.012297816,0.10659189,0.9901880100423612,1.0,-0.0
Mir30f,Mir30f,0.012297816,-0.2872337,0.9901880100423612,1.0,-0.0
Gm25225,Gm25225,0.012297816,0.32927415,0.9901880100423612,1.0,-0.0
Olfr1367,Olfr1367,0.012297816,0.24048896,0.9901880100423612,1.0,-0.0
Gm6602,Gm6602,0.012297816,-0.88111264,0.9901880100423612,1.0,-0.0
Gm37821,Gm37821,0.012297816,0.20332533,0.9901880100423612,1.0,-0.0
Gm19175,Gm19175,0.012297816,0.50276166,0.9901880100423612,1.0,-0.0
n-R5s24,n-R5s24,0.012297816,0.15580487,0.9901880100423612,1.0,-0.0
5830411N06Rik,5830411N06Rik,0.012297816,-0.2782032,0.9901880100423612,1.0,-0.0
Gm14800,Gm14800,0.012297816,-0.06522645,0.9901880100423612,1.0,-0.0
Enthd1,Enthd1,0.012297816,-0.09051343,0.9901880100423612,1.0,-0.0
Gm12668,Gm12668,0.012297816,0.4223435,0.9901880100423612,1.0,-0.0
Gm12653,Gm12653,0.012297816,-0.22818631,0.9901880100423612,1.0,-0.0
Gm47199,Gm47199,0.012297816,-0.36301288,0.9901880100423612,1.0,-0.0
Gm29332,Gm29332,0.012297816,0.028244123,0.9901880100423612,1.0,-0.0
C230072F16Rik,C230072F16Rik,0.012297816,0.10135472,0.9901880100423612,1.0,-0.0
Gm47647,Gm47647,0.012297816,-0.6557032,0.9901880100423612,1.0,-0.0
Gm38409,Gm38409,0.012297816,-0.1480816,0.9901880100423612,1.0,-0.0
Gm38275,Gm38275,0.012297816,-0.11835607,0.9901880100423612,1.0,-0.0
E130310I04Rik,E130310I04Rik,0.012297816,0.21229182,0.9901880100423612,1.0,-0.0
Gm26920,Gm26920,0.012297816,0.41210166,0.9901880100423612,1.0,-0.0
Gm28190,Gm28190,0.012297816,-0.2328349,0.9901880100423612,1.0,-0.0
Gm12722,Gm12722,0.012297816,0.14156611,0.9901880100423612,1.0,-0.0
n-R5s220,n-R5s220,0.012297816,-0.37807706,0.9901880100423612,1.0,-0.0
Gm15152,Gm15152,0.012297816,0.03783053,0.9901880100423612,1.0,-0.0
Mroh9,Mroh9,0.012297816,0.58675885,0.9901880100423612,1.0,-0.0
Itgax,Itgax,0.012297816,0.018055549,0.9901880100423612,1.0,-0.0
Gm14491,Gm14491,0.012297816,0.4432514,0.9901880100423612,1.0,-0.0
Gm45078,Gm45078,0.012297816,-0.029952332,0.9901880100423612,1.0,-0.0
Gm25968,Gm25968,0.0122953905,-2.003365,0.9901899448669462,1.0,-0.0
1700025F24Rik,1700025F24Rik,0.0122953905,-0.30108744,0.9901899448669462,1.0,-0.0
Gm19016,Gm19016,0.0122953905,-2.4317024,0.9901899448669462,1.0,-0.0
Gm47299,Gm47299,0.0122953905,-0.25233322,0.9901899448669462,1.0,-0.0
Gm24313,Gm24313,0.0122953905,-0.8984704,0.9901899448669462,1.0,-0.0
St6galnac1,St6galnac1,0.0122953905,-0.33027217,0.9901899448669462,1.0,-0.0
A630076J17Rik,A630076J17Rik,0.0122953905,-0.07250714,0.9901899448669462,1.0,-0.0
Gm47316,Gm47316,0.0122953905,-0.52853155,0.9901899448669462,1.0,-0.0
Olfr56,Olfr56,0.0122953905,-0.22870842,0.9901899448669462,1.0,-0.0
Gm32351,Gm32351,0.0122953905,-1.4549628,0.9901899448669462,1.0,-0.0
A630091E08Rik,A630091E08Rik,0.0122953905,-0.74069196,0.9901899448669462,1.0,-0.0
Gm47172,Gm47172,0.0122953905,-0.2465201,0.9901899448669462,1.0,-0.0
Tmem200a,Tmem200a,0.0122953905,0.50851095,0.9901899448669462,1.0,-0.0
Gm7627,Gm7627,0.0122953905,-0.21419133,0.9901899448669462,1.0,-0.0
Gm19170,Gm19170,0.0122953905,-0.57794154,0.9901899448669462,1.0,-0.0
Smr2,Smr2,0.0122953905,-0.17445366,0.9901899448669462,1.0,-0.0
Gm9231,Gm9231,0.0122953905,-0.22620507,0.9901899448669462,1.0,-0.0
Gm27207,Gm27207,0.0122953905,-0.8432024,0.9901899448669462,1.0,-0.0
Gm13209,Gm13209,0.0122953905,-0.47527567,0.9901899448669462,1.0,-0.0
Ces1g,Ces1g,0.0122953905,-0.35602078,0.9901899448669462,1.0,-0.0
Gm28912,Gm28912,0.0122953905,-0.5943201,0.9901899448669462,1.0,-0.0
Gm25252,Gm25252,0.0122953905,-1.400156,0.9901899448669462,1.0,-0.0
Gm13726,Gm13726,0.0122953905,-0.73677045,0.9901899448669462,1.0,-0.0
Gm49568,Gm49568,0.0122953905,-0.5006164,0.9901899448669462,1.0,-0.0
Vmn2r12,Vmn2r12,0.0122953905,-0.0051478697,0.9901899448669462,1.0,-0.0
Gm28087,Gm28087,0.0122953905,-0.439239,0.9901899448669462,1.0,-0.0
Gm45453,Gm45453,0.011948598,0.9547938,0.9904666253710698,1.0,-0.0
Nrsn2,Nrsn2,0.011946172,1.0074228,0.9904685602038454,1.0,-0.0
Scn10a,Scn10a,0.011934047,0.76155514,0.9904782343685643,1.0,-0.0
Gm17976,Gm17976,0.0119316215,0.9539413,0.990480169201676,1.0,-0.0
Esrrg,Esrrg,0.0119316215,-0.55267686,0.990480169201676,1.0,-0.0
Gm45627,Gm45627,0.011929196,1.3102598,0.9904821040348438,1.0,-0.0
Gm32014,Gm32014,0.011929196,0.96884656,0.9904821040348438,1.0,-0.0
Gm12898,Gm12898,0.011926771,0.95730305,0.9904840388680676,1.0,-0.0
Gm29376,Gm29376,0.011921921,0.00018744376,0.990487908534683,1.0,-0.0
Gm4786,Gm4786,0.011921921,0.5564374,0.990487908534683,1.0,-0.0
Gm45132,Gm45132,0.0119170705,0.043401536,0.9904917782015221,1.0,-0.0
Strc,Strc,0.011914645,0.102164544,0.9904937130350256,1.0,-0.0
Gm16172,Gm16172,0.011914645,0.20790634,0.9904937130350256,1.0,-0.0
AC130693.1,AC130693.1,0.011909796,0.19880314,0.9904975827022002,1.0,-0.0
Gm43473,Gm43473,0.011904946,0.17220534,0.9905014523695984,1.0,-0.0
Gm27254,Gm27254,0.011904946,0.108243465,0.9905014523695984,1.0,-0.0
Gm14252,Gm14252,0.011900095,0.15657125,0.9905053220372201,1.0,-0.0
Gm6397,Gm6397,0.011895245,0.596137,0.990509191705065,1.0,-0.0
Gm44067,Gm44067,0.011895245,-0.3016823,0.990509191705065,1.0,-0.0
Gm29383,Gm29383,0.01189282,0.052201126,0.9905111265390711,1.0,-0.0
Slc16a8,Slc16a8,0.01189282,0.2255313,0.9905111265390711,1.0,-0.0
Olfr814,Olfr814,0.011890395,-0.07940883,0.9905130613731332,1.0,-0.0
Car15,Car15,0.011887969,0.27762404,0.990514996207251,1.0,-0.0
Gm6643,Gm6643,0.011887969,0.08750688,0.990514996207251,1.0,-0.0
Atp8b4,Atp8b4,0.011883119,-0.24052963,0.990518865875654,1.0,-0.0
Gm29254,Gm29254,0.011883119,-0.2145554,0.990518865875654,1.0,-0.0
Gm36278,Gm36278,0.011878269,-0.44985488,0.9905227355442799,1.0,-0.0
Gm3076,Gm3076,0.011866143,-0.2649444,0.99053240971682,1.0,-0.0
Gm45188,Gm45188,0.011844317,-1.0358721,0.9905498232308989,1.0,-0.0
1600002K03Rik,1600002K03Rik,0.011797027,0.14030716,0.9905875525268355,1.0,-0.0
Gm18234,Gm18234,0.011712148,0.24720073,0.9906552718286905,1.0,-0.0
Sowaha,Sowaha,0.011680621,0.26121044,0.990680424729409,1.0,-0.0
Gm37069,Gm37069,0.011587254,0.517577,0.9907549160665454,1.0,-0.0
Ms4a6b,Ms4a6b,0.011555727,0.9219833,0.9907800690038113,1.0,-0.0
Gm8054,Gm8054,0.011541177,0.26514098,0.9907916780548723,1.0,-0.0
4930453N24Rik,4930453N24Rik,0.011529051,0.17993511,0.9908013522655792,1.0,-0.0
Gm50013,Gm50013,0.011526626,0.022339633,0.9908032871078829,1.0,-0.0
Gm15442,Gm15442,0.011526626,0.0849658,0.9908032871078829,1.0,-0.0
Tcte2,Tcte2,0.011507224,-0.16003415,0.9908187658482588,1.0,-0.0
D7Ertd128e,D7Ertd128e,0.011485399,0.27583066,0.9908361794353119,1.0,-0.0
Gm46218,Gm46218,0.011479336,0.3016978,0.9908410165436017,1.0,-0.0
Gm11587,Gm11587,0.011463572,-0.22593176,0.9908535930267303,1.0,-0.0
Gm28756,Gm28756,0.011451446,-0.22621615,0.9908632672460681,1.0,-0.0
Gm8231,Gm8231,0.011449021,-0.08383923,0.9908652020900969,1.0,-0.0
Gm8991,Gm8991,0.011354442,0.6835848,0.9909406610490108,1.0,-0.0
Henmt1,Henmt1,0.011247736,0.653164,0.9910257943306773,1.0,-0.0
Mpp4,Mpp4,0.011242886,0.38863102,0.9910296640277336,1.0,-0.0
Gm43532,Gm43532,0.011204083,0.248129,0.9910606216117728,1.0,-0.0
Gm42616,Gm42616,0.011162857,0.5352856,0.99109351405956,1.0,-0.0
1110046J04Rik,1110046J04Rik,0.011109504,0.34531197,0.9911360807791588,1.0,-0.0
Wfikkn2,Wfikkn2,0.010976122,-0.47105968,0.9912424976882733,1.0,-0.0
Gm43175,Gm43175,0.010949446,0.24932522,0.9912637810888524,1.0,-0.0
Fbxo10,Fbxo10,0.010944596,0.07953677,0.9912676507987169,1.0,-0.0
Ift122,Ift122,0.010916706,0.18254274,0.9912899016344217,1.0,-0.0
Gm17455,Gm17455,0.010803938,0.20183398,0.9913798724737767,1.0,-0.0
4930488L21Rik,4930488L21Rik,0.010762711,0.12020837,0.9914127650661252,1.0,-0.0
Pcdh15,Pcdh15,0.010733609,0.023002554,0.9914359833753972,1.0,-0.0
Gm17139,Gm17139,0.010573551,-0.22367628,0.9915636842055051,1.0,-0.0
Gm8318,Gm8318,0.010343164,1.7793617,0.9917474963850011,1.0,-0.0
Gm47692,Gm47692,0.010343164,2.5441568,0.9917474963850011,1.0,-0.0
Ptgfr,Ptgfr,0.010340739,-0.025151832,0.9917494312523951,1.0,-0.0
Scpep1os,Scpep1os,0.010338314,1.000561,0.9917513661198377,1.0,-0.0
Gm25965,Gm25965,0.010335889,1.2077419,0.9917533009873287,1.0,-0.0
Gm9517,Gm9517,0.010335889,1.2038261,0.9917533009873287,1.0,-0.0
Gm29585,Gm29585,0.010333464,1.4254777,0.9917552358548684,1.0,-0.0
AC140233.1,AC140233.1,0.010333464,1.3949437,0.9917552358548684,1.0,-0.0
Mgat4d,Mgat4d,0.010333464,0.65962946,0.9917552358548684,1.0,-0.0
Gm44715,Gm44715,0.010331038,2.043489,0.9917571707224564,1.0,-0.0
Gm48786,Gm48786,0.010331038,0.9762305,0.9917571707224564,1.0,-0.0
Vmn1r72,Vmn1r72,0.010331038,0.8022178,0.9917571707224564,1.0,-0.0
4930588G17Rik,4930588G17Rik,0.010328613,1.1386734,0.991759105590093,1.0,-0.0
Gm2033,Gm2033,0.010328613,0.7949634,0.991759105590093,1.0,-0.0
Stpg3,Stpg3,0.010328613,1.1982043,0.991759105590093,1.0,-0.0
Mcemp1,Mcemp1,0.010328613,0.63386595,0.991759105590093,1.0,-0.0
Gm29824,Gm29824,0.010326188,0.73004097,0.9917610404577779,1.0,-0.0
Gm12243,Gm12243,0.010326188,0.7221309,0.9917610404577779,1.0,-0.0
Trim43c,Trim43c,0.010323763,0.34460944,0.9917629753255114,1.0,-0.0
Cbx6,Cbx6,0.010323763,0.38893214,0.9917629753255114,1.0,-0.0
9630013A20Rik,9630013A20Rik,0.010323763,0.563875,0.9917629753255114,1.0,-0.0
Gm47376,Gm47376,0.010321338,0.18303235,0.9917649101932933,1.0,-0.0
Tmem71,Tmem71,0.010321338,0.022166729,0.9917649101932933,1.0,-0.0
Slc26a4,Slc26a4,0.010318913,0.29760885,0.9917668450611236,1.0,-0.0
Gm5251,Gm5251,0.010318913,1.0740902,0.9917668450611236,1.0,-0.0
Gm12959,Gm12959,0.010318913,-0.023692619,0.9917668450611236,1.0,-0.0
Gm22204,Gm22204,0.010318913,0.14203094,0.9917668450611236,1.0,-0.0
Gm47145,Gm47145,0.010316487,1.2713768,0.9917687799290023,1.0,-0.0
Gm5599,Gm5599,0.010316487,0.39535668,0.9917687799290023,1.0,-0.0
Uroc1,Uroc1,0.010314062,0.58083487,0.9917707147969295,1.0,-0.0
B230206H07Rik,B230206H07Rik,0.010314062,0.21464731,0.9917707147969295,1.0,-0.0
Gm14833,Gm14833,0.010311637,-0.23545735,0.991772649664905,1.0,-0.0
Gm10636,Gm10636,0.010311637,-0.085483305,0.991772649664905,1.0,-0.0
Taf9,Taf9,0.010311637,0.2547191,0.991772649664905,1.0,-0.0
Gm5267,Gm5267,0.010309212,0.20391722,0.9917745845329289,1.0,-0.0
Gm38033,Gm38033,0.010309212,-0.31648502,0.9917745845329289,1.0,-0.0
Gm34471,Gm34471,0.010309212,0.17023368,0.9917745845329289,1.0,-0.0
Olfr974,Olfr974,0.010309212,-0.08419917,0.9917745845329289,1.0,-0.0
Gm13222,Gm13222,0.010309212,0.053181104,0.9917745845329289,1.0,-0.0
Gm47905,Gm47905,0.010306787,-0.303746,0.9917765194010012,1.0,-0.0
Gm45056,Gm45056,0.010306787,-0.1162705,0.9917765194010012,1.0,-0.0
Gm47968,Gm47968,0.010304362,-0.477987,0.9917784542691219,1.0,-0.0
Gm15727,Gm15727,0.010304362,0.28548014,0.9917784542691219,1.0,-0.0
Gm48190,Gm48190,0.010301936,0.091260634,0.9917803891372909,1.0,-0.0
Gm12798,Gm12798,0.010301936,-0.1310054,0.9917803891372909,1.0,-0.0
Gm10913,Gm10913,0.010299511,-0.42843175,0.9917823240055083,1.0,-0.0
Gm26232,Gm26232,0.010299511,-0.24372254,0.9917823240055083,1.0,-0.0
2010300F17Rik,2010300F17Rik,0.010299511,-1.0329343,0.9917823240055083,1.0,-0.0
Gm3527,Gm3527,0.010299511,-0.038939036,0.9917823240055083,1.0,-0.0
Gm15966,Gm15966,0.010299511,-0.48755875,0.9917823240055083,1.0,-0.0
Gm43045,Gm43045,0.010299511,-0.31766275,0.9917823240055083,1.0,-0.0
Gm36546,Gm36546,0.010299511,-0.35950434,0.9917823240055083,1.0,-0.0
Gm42439,Gm42439,0.010297086,-0.27188003,0.991784258873774,1.0,-0.0
Gm14237,Gm14237,0.010297086,-0.5911934,0.991784258873774,1.0,-0.0
Gm14794,Gm14794,0.010297086,-0.36655307,0.991784258873774,1.0,-0.0
