,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
11939,Srgap1,6575.51337399207,2.8439535447765105,0.0517027254908553,55.00587285827937,0.0,0.0,inf
10225,Rab37,190.0385629215466,2.852632891321436,0.11494587809256,24.817182996543437,5.8494167491517826e-136,6.75901504746486e-135,134.170116586694
5964,Grin1,108.01486279041325,2.8553214059315932,0.129091116644381,22.11865138479981,2.090857513656555e-108,1.8666990371462404e-107,106.72892569653555
4015,Eras,129.80466020833526,2.8576038340283616,0.1131905764564483,25.24595176991491,1.254644914053689e-140,1.5264319735212389e-139,138.81632254556294
7163,Lgmn,1282.2107093978436,2.85780807718572,0.0629188982684781,45.42050410659304,0.0,0.0,inf
7388,Ltk,28.044940768374214,2.8594770312777533,0.2913044561216622,9.816111532751504,9.597437585064461e-23,2.57817705983656e-22,21.588687260190746
5503,Gm4117,397.2170487317504,2.873960617028942,0.0896234403036006,32.0670642333452,1.269661973187992e-225,2.85231038627814e-224,223.54480321664863
9003,Panct2,117.25421610761693,2.8869507477553937,0.138236076065236,20.88420642374854,7.453253886116691e-97,5.927423096039015e-96,95.22713407196514
3722,Eda,8446.831744706462,2.89876109121881,0.0538166259544592,53.86367204944815,0.0,0.0,inf
9466,Pla2g12b,25.86450657298061,2.900788866351182,0.2746464710235185,10.561901107051842,4.475054484771911e-26,1.2858127996102516e-25,24.89082225537307
11638,Smim1,95.28541652127228,2.9130451526523427,0.1428657536737969,20.390087041458884,2.0478134327852974e-92,1.5511143042895432e-91,90.80935619709736
5006,Gm14133,40.5819461498048,2.914764749555902,0.2417563322660382,12.056622146088731,1.7897375323873685e-33,5.975414019422344e-33,32.22363199830932
11510,Slc44a3,134.98175646107885,2.921093839597226,0.138713403869099,21.058482872742424,1.9120030717639412e-98,1.5391624727699727e-97,96.81271553396763
3787,Egflam,1472.5073871063207,2.9228995110533393,0.0541618673344454,53.96600329535637,0.0,0.0,inf
11058,Selenop,736.1749923999718,2.925935076517897,0.0703281262481505,41.60405278243626,0.0,0.0,inf
12884,Tnfrsf12a,145.01170839484993,2.9287509692774503,0.1379976540862515,21.22319389173759,5.8324426235549e-100,4.780095792721182e-99,98.32056340007546
7048,Krt19,95.90167664915278,2.936517009369564,0.1722334690415125,17.049630514390852,3.517497587073832e-65,1.9320902212547315e-64,63.713972597548775
8939,Otx2os1,484.3937275994713,2.9410364974656305,0.1076662110743507,27.3162440483268,2.720327277331634e-164,3.953615070063729e-163,162.40300561653098
11359,Slc22a3,72.1373325206,2.941042209575133,0.2640499257812748,11.13820502267946,8.175038036196084e-29,2.4964447027287935e-28,27.60267804930273
3572,Dpyd,1380.0891504100143,2.951101671160484,0.0605001879103531,48.77838851564088,0.0,0.0,inf
12131,Stx7,2010.0071031487985,2.9625578614056858,0.0414892268669977,71.40547282075836,0.0,0.0,inf
4755,Gck,93.02852255605244,2.9641919344971996,0.2234925778486251,13.263044182634518,3.791850550812875e-40,1.4398300440586625e-39,38.84168876851836
4992,Gm13571,27.745951230703877,2.966833072329833,0.2692567538000021,11.018602246588513,3.1084837503588743e-28,9.373970768511986e-28,27.028076405103597
4017,Erbb3,405.1275417925058,2.973737682140327,0.0939068749058614,31.66687939643825,4.4417022317924565e-220,9.52074931045454e-219,218.021328870041
10345,Rasef,629.1162866269693,2.9800198956469592,0.1115243511503333,26.72080012041434,2.6983776698860227e-157,3.7131521782192283e-156,155.4302572514723
1721,Bmper,3190.348381335918,2.9816870249201832,0.0843934174104285,35.33080086589473,1.977116517996445e-273,6.005957724479767e-272,271.22141772909504
1405,Atp1b1,1985.7463377767072,2.985127021828348,0.0677924701414489,44.033312484408384,0.0,0.0,inf
12439,Tdrd7,814.5784246402603,2.987596814236069,0.0876392271868589,34.08972112300923,1.0475190711629075e-254,2.847758225356572e-253,252.54549688506705
7243,Lmx1b,355.5523097119116,2.9980551365609305,0.0936035676733717,32.029282762197674,4.266332062747896e-225,9.5547374944694e-224,223.01978124019132
6953,Kifc2,60.92392830518443,2.9992397903626653,0.1877704880285315,15.972902993717172,1.9738153001058888e-57,9.831757888805202e-57,56.007368824675154
5329,Gm29113,29.95809158048253,2.9997593417280073,0.2600307531762152,11.536171414675549,8.669886741591555e-31,2.7567842634553796e-30,29.55959721897106
7317,Lrrc38,73.17043168590926,3.0000378248266784,0.1740065488932309,17.24094779138156,1.3087347612945591e-66,7.30210500237126e-66,65.13655192629966
1314,Asb12,33.25526319325237,3.0087920705912685,0.23290867771925,12.918333915484634,3.5473969471486784e-38,1.2860090508927782e-37,36.89075597484962
9153,Pde11a,457.6950015538076,3.011077473380246,0.1248067871129962,24.12591128280635,1.3368362273528924e-128,1.4466584715715766e-127,126.83963398541084
6717,Itpr3,1568.9808631429853,3.019060491533203,0.0534264476235842,56.50872603029826,0.0,0.0,inf
1200,Arhgap8,361.8853526077307,3.037246959177782,0.1145572290829819,26.51292269803148,6.877898951120229e-155,9.296712294937699e-154,153.03167060893074
2227,Cd82,264.5215247776169,3.04246513458597,0.1130199219008947,26.91972426997301,1.29075404490699e-159,1.8035705024785231e-158,157.74386687622396
